order_item_id,order_id,product_id,product_category,quantity,unit_price,line_gross_amount,line_discount_amount,line_net_amount
ITEM-0000295,ORD-000114,PROD-0294,beauty,2,1930.47,3860.94,772.19,3088.75
ITEM-0000296,ORD-000115,PROD-0111,home,1,3710.58,3710.58,371.06,3339.52
ITEM-0000297,ORD-000115,PROD-0134,fitness,3,3500.47,10501.41,0.0,10501.41
ITEM-0000298,ORD-000116,PROD-0279,home,1,496.36,496.36,0.0,496.36
ITEM-0000299,ORD-000116,PROD-0166,accessories,1,542.81,542.81,108.56,434.25
ITEM-0000300,ORD-000117,PROD-0217,home,2,4245.69,8491.38,0.0,8491.38
ITEM-0000301,ORD-000118,PROD-0003,fitness,2,1098.21,2196.42,0.0,2196.42
ITEM-0000302,ORD-000119,PROD-0295,electronics,1,7955.09,7955.09,1591.02,6364.07
ITEM-0000303,ORD-000119,PROD-0064,home,1,353.55,353.55,0.0,353.55
ITEM-0000304,ORD-000119,PROD-0205,electronics,2,6277.27,12554.54,0.0,12554.54
ITEM-0000305,ORD-000120,PROD-0289,accessories,1,2416.24,2416.24,0.0,2416.24
ITEM-0000306,ORD-000120,PROD-0166,fitness,1,2419.47,2419.47,241.95,2177.52
ITEM-0000307,ORD-000121,PROD-0208,electronics,1,4955.74,4955.74,247.79,4707.95
ITEM-0000308,ORD-000121,PROD-0273,accessories,2,1998.6,3997.2,399.72,3597.48
ITEM-0000309,ORD-000122,PROD-0056,electronics,2,1731.31,3462.62,0.0,3462.62
ITEM-0000310,ORD-000123,PROD-0219,beauty,2,1574.33,3148.66,472.3,2676.36
ITEM-0000311,ORD-000124,PROD-0171,home,3,4478.67,13436.01,0.0,13436.01
ITEM-0000312,ORD-000124,PROD-0099,fitness,3,1848.87,5546.61,1109.32,4437.29
ITEM-0000313,ORD-000124,PROD-0177,electronics,1,11042.99,11042.99,1656.45,9386.54
ITEM-0000314,ORD-000125,PROD-0084,beauty,2,1524.06,3048.12,0.0,3048.12
ITEM-0000315,ORD-000125,PROD-0256,beauty,1,1061.22,1061.22,53.06,1008.16
ITEM-0000316,ORD-000125,PROD-0151,fitness,3,2287.3,6861.9,1029.28,5832.62
ITEM-0000317,ORD-000125,PROD-0008,home,2,3089.11,6178.22,308.91,5869.31
ITEM-0000318,ORD-000126,PROD-0002,fitness,2,655.72,1311.44,196.72,1114.72
ITEM-0000319,ORD-000127,PROD-0152,beauty,2,679.0,1358.0,271.6,1086.4
ITEM-0000320,ORD-000127,PROD-0285,electronics,3,6586.97,19760.91,0.0,19760.91
ITEM-0000321,ORD-000127,PROD-0268,accessories,2,1872.8,3745.6,374.56,3371.04
ITEM-0000322,ORD-000128,PROD-0062,beauty,3,1751.41,5254.23,525.42,4728.81
ITEM-0000323,ORD-000128,PROD-0133,home,2,4127.9,8255.8,412.79,7843.01
ITEM-0000324,ORD-000129,PROD-0036,accessories,1,3370.14,3370.14,0.0,3370.14
ITEM-0000325,ORD-000129,PROD-0182,electronics,1,1842.5,1842.5,0.0,1842.5
ITEM-0000326,ORD-000129,PROD-0254,beauty,3,874.16,2622.48,393.37,2229.11
ITEM-0000327,ORD-000129,PROD-0116,electronics,1,5126.43,5126.43,256.32,4870.11
ITEM-0000328,ORD-000130,PROD-0117,beauty,3,921.83,2765.49,0.0,2765.49
ITEM-0000329,ORD-000130,PROD-0082,electronics,2,6103.1,12206.2,0.0,12206.2
ITEM-0000330,ORD-000130,PROD-0268,home,2,1418.1,2836.2,567.24,2268.96
ITEM-0000331,ORD-000131,PROD-0292,home,1,2273.29,2273.29,113.66,2159.63
ITEM-0000332,ORD-000131,PROD-0041,accessories,1,3293.22,3293.22,0.0,3293.22
ITEM-0000333,ORD-000131,PROD-0007,fitness,1,3462.63,3462.63,346.26,3116.37
ITEM-0000334,ORD-000131,PROD-0117,beauty,2,1661.8,3323.6,332.36,2991.24
ITEM-0000335,ORD-000132,PROD-0210,home,1,2164.83,2164.83,216.48,1948.35
ITEM-0000336,ORD-000132,PROD-0190,home,1,996.97,996.97,199.39,797.58
ITEM-0000337,ORD-000132,PROD-0151,fitness,2,2942.56,5885.12,882.77,5002.35
ITEM-0000338,ORD-000133,PROD-0090,accessories,1,1144.02,1144.02,57.2,1086.82
ITEM-0000339,ORD-000133,PROD-0096,home,3,1955.29,5865.87,0.0,5865.87
ITEM-0000340,ORD-000133,PROD-0128,accessories,1,985.06,985.06,0.0,985.06
ITEM-0000341,ORD-000133,PROD-0046,beauty,3,308.78,926.34,138.95,787.39
ITEM-0000342,ORD-000134,PROD-0270,beauty,2,2460.97,4921.94,246.1,4675.84
ITEM-0000343,ORD-000134,PROD-0151,home,3,1049.85,3149.55,314.96,2834.59
ITEM-0000344,ORD-000135,PROD-0067,home,3,792.2,2376.6,475.32,1901.28
ITEM-0000345,ORD-000135,PROD-0233,beauty,2,2477.94,4955.88,743.38,4212.5
ITEM-0000346,ORD-000135,PROD-0023,beauty,1,1094.64,1094.64,109.46,985.18
ITEM-0000347,ORD-000136,PROD-0222,electronics,2,8117.74,16235.48,3247.1,12988.38
ITEM-0000348,ORD-000136,PROD-0039,home,2,3476.02,6952.04,347.6,6604.44
ITEM-0000349,ORD-000136,PROD-0007,home,3,3790.5,11371.5,0.0,11371.5
ITEM-0000350,ORD-000137,PROD-0095,accessories,3,1281.41,3844.23,0.0,3844.23
ITEM-0000351,ORD-000137,PROD-0008,fitness,1,5640.51,5640.51,0.0,5640.51
ITEM-0000352,ORD-000137,PROD-0283,fitness,2,5691.13,11382.26,0.0,11382.26
ITEM-0000353,ORD-000138,PROD-0088,fitness,1,5919.72,5919.72,1183.94,4735.78
ITEM-0000354,ORD-000139,PROD-0076,accessories,3,2602.17,7806.51,0.0,7806.51
ITEM-0000355,ORD-000139,PROD-0267,home,2,1078.78,2157.56,107.88,2049.68
ITEM-0000356,ORD-000140,PROD-0168,home,3,1223.69,3671.07,0.0,3671.07
ITEM-0000357,ORD-000140,PROD-0290,fitness,1,5943.49,5943.49,0.0,5943.49
ITEM-0000358,ORD-000141,PROD-0126,electronics,2,4200.61,8401.22,1260.18,7141.04
ITEM-0000359,ORD-000141,PROD-0188,home,2,2852.1,5704.2,855.63,4848.57
ITEM-0000360,ORD-000142,PROD-0066,accessories,3,2650.38,7951.14,1192.67,6758.47
ITEM-0000361,ORD-000142,PROD-0226,beauty,3,2413.56,7240.68,724.07,6516.61
ITEM-0000362,ORD-000143,PROD-0284,electronics,1,10484.22,10484.22,2096.84,8387.38
ITEM-0000363,ORD-000143,PROD-0167,electronics,3,2246.98,6740.94,0.0,6740.94
ITEM-0000364,ORD-000144,PROD-0094,home,2,3665.2,7330.4,0.0,7330.4
ITEM-0000365,ORD-000145,PROD-0175,fitness,2,4776.37,9552.74,0.0,9552.74
ITEM-0000366,ORD-000145,PROD-0091,fitness,1,4258.34,4258.34,425.83,3832.51
ITEM-0000367,ORD-000146,PROD-0265,home,2,4835.31,9670.62,0.0,9670.62
ITEM-0000368,ORD-000146,PROD-0286,electronics,2,9867.61,19735.22,0.0,19735.22
ITEM-0000369,ORD-000147,PROD-0076,accessories,2,2913.32,5826.64,582.66,5243.98
ITEM-0000370,ORD-000148,PROD-0279,beauty,3,2052.01,6156.03,0.0,6156.03
ITEM-0000371,ORD-000148,PROD-0019,accessories,3,2784.31,8352.93,417.65,7935.28
ITEM-0000372,ORD-000148,PROD-0071,home,1,4878.49,4878.49,0.0,4878.49
ITEM-0000373,ORD-000149,PROD-0180,beauty,2,386.48,772.96,0.0,772.96
ITEM-0000374,ORD-000149,PROD-0286,accessories,1,322.12,322.12,48.32,273.8
ITEM-0000375,ORD-000150,PROD-0107,fitness,1,3339.53,3339.53,500.93,2838.6
ITEM-0000376,ORD-000151,PROD-0160,home,1,3671.55,3671.55,183.58,3487.97
ITEM-0000377,ORD-000152,PROD-0003,accessories,1,3047.14,3047.14,152.36,2894.78
ITEM-0000378,ORD-000152,PROD-0290,accessories,2,2589.35,5178.7,0.0,5178.7
ITEM-0000379,ORD-000152,PROD-0118,fitness,3,3489.96,10469.88,0.0,10469.88
ITEM-0000380,ORD-000153,PROD-0070,accessories,1,3244.46,3244.46,486.67,2757.79
ITEM-0000381,ORD-000153,PROD-0229,fitness,3,3707.16,11121.48,1668.22,9453.26
ITEM-0000382,ORD-000154,PROD-0076,home,2,3081.22,6162.44,924.37,5238.07
ITEM-0000383,ORD-000154,PROD-0057,home,3,4888.39,14665.17,1466.52,13198.65
ITEM-0000384,ORD-000155,PROD-0174,beauty,1,1197.13,1197.13,119.71,1077.42
ITEM-0000385,ORD-000156,PROD-0091,accessories,1,1738.46,1738.46,260.77,1477.69
ITEM-0000386,ORD-000156,PROD-0191,home,3,1567.68,4703.04,235.15,4467.89
ITEM-0000387,ORD-000156,PROD-0179,accessories,3,804.56,2413.68,241.37,2172.31
ITEM-0000388,ORD-000157,PROD-0262,beauty,1,2253.19,2253.19,337.98,1915.21
ITEM-0000389,ORD-000157,PROD-0025,beauty,1,1185.46,1185.46,0.0,1185.46
ITEM-0000390,ORD-000157,PROD-0244,accessories,1,2288.15,2288.15,457.63,1830.52
ITEM-0000391,ORD-000158,PROD-0106,electronics,3,7763.21,23289.63,2328.96,20960.67
ITEM-0000392,ORD-000159,PROD-0069,fitness,2,3582.44,7164.88,0.0,7164.88
ITEM-0000393,ORD-000159,PROD-0154,home,2,334.31,668.62,0.0,668.62
ITEM-0000394,ORD-000159,PROD-0094,home,1,863.38,863.38,0.0,863.38
ITEM-0000395,ORD-000159,PROD-0047,electronics,2,8289.62,16579.24,1657.92,14921.32
ITEM-0000396,ORD-000160,PROD-0277,accessories,1,3071.4,3071.4,307.14,2764.26
ITEM-0000397,ORD-000160,PROD-0090,accessories,1,705.74,705.74,141.15,564.59
ITEM-0000398,ORD-000160,PROD-0152,accessories,3,1964.61,5893.83,0.0,5893.83
ITEM-0000399,ORD-000160,PROD-0015,accessories,1,1956.38,1956.38,0.0,1956.38
ITEM-0000400,ORD-000161,PROD-0052,fitness,3,4854.47,14563.41,2184.51,12378.9
ITEM-0000401,ORD-000161,PROD-0130,home,1,3246.17,3246.17,162.31,3083.86
ITEM-0000402,ORD-000162,PROD-0083,accessories,1,342.55,342.55,0.0,342.55
ITEM-0000403,ORD-000162,PROD-0250,electronics,2,5137.08,10274.16,0.0,10274.16
ITEM-0000404,ORD-000162,PROD-0129,home,1,3539.25,3539.25,0.0,3539.25
ITEM-0000405,ORD-000163,PROD-0193,accessories,3,465.06,1395.18,0.0,1395.18
ITEM-0000406,ORD-000163,PROD-0235,beauty,1,362.37,362.37,36.24,326.13
ITEM-0000407,ORD-000164,PROD-0276,accessories,1,1066.73,1066.73,160.01,906.72
ITEM-0000408,ORD-000164,PROD-0129,beauty,3,1262.09,3786.27,0.0,3786.27
ITEM-0000409,ORD-000164,PROD-0265,electronics,1,11574.59,11574.59,1157.46,10417.13
ITEM-0000410,ORD-000164,PROD-0285,home,3,2168.23,6504.69,0.0,6504.69
ITEM-0000411,ORD-000165,PROD-0200,accessories,1,2659.57,2659.57,0.0,2659.57
ITEM-0000412,ORD-000166,PROD-0284,home,3,1030.97,3092.91,463.94,2628.97
ITEM-0000413,ORD-000166,PROD-0298,accessories,3,1386.96,4160.88,624.13,3536.75
ITEM-0000414,ORD-000167,PROD-0001,beauty,3,1107.58,3322.74,166.14,3156.6
ITEM-0000415,ORD-000167,PROD-0039,home,2,4539.93,9079.86,1815.97,7263.89
ITEM-0000416,ORD-000167,PROD-0077,home,1,3532.37,3532.37,706.47,2825.9
ITEM-0000417,ORD-000167,PROD-0015,fitness,2,335.75,671.5,33.58,637.92
ITEM-0000418,ORD-000168,PROD-0084,accessories,1,1291.11,1291.11,193.67,1097.44
ITEM-0000419,ORD-000168,PROD-0086,accessories,3,3308.37,9925.11,1488.77,8436.34
ITEM-0000420,ORD-000169,PROD-0127,accessories,3,2189.02,6567.06,656.71,5910.35
ITEM-0000421,ORD-000169,PROD-0137,electronics,3,1281.05,3843.15,576.47,3266.68
ITEM-0000422,ORD-000169,PROD-0161,accessories,1,1143.81,1143.81,228.76,915.05
ITEM-0000423,ORD-000170,PROD-0263,electronics,3,8784.26,26352.78,0.0,26352.78
ITEM-0000424,ORD-000170,PROD-0240,home,2,4509.09,9018.18,0.0,9018.18
ITEM-0000425,ORD-000170,PROD-0260,accessories,1,902.04,902.04,45.1,856.94
ITEM-0000426,ORD-000170,PROD-0007,home,3,2136.52,6409.56,320.48,6089.08
ITEM-0000427,ORD-000171,PROD-0103,fitness,1,2054.88,2054.88,0.0,2054.88
ITEM-0000428,ORD-000172,PROD-0086,fitness,2,5521.9,11043.8,0.0,11043.8
ITEM-0000429,ORD-000173,PROD-0096,fitness,1,3899.76,3899.76,389.98,3509.78
ITEM-0000430,ORD-000173,PROD-0189,accessories,1,1391.88,1391.88,0.0,1391.88
ITEM-0000431,ORD-000174,PROD-0219,home,3,3102.31,9306.93,930.69,8376.24
ITEM-0000432,ORD-000174,PROD-0141,home,3,3781.66,11344.98,0.0,11344.98
ITEM-0000433,ORD-000174,PROD-0271,electronics,1,3313.67,3313.67,0.0,3313.67
ITEM-0000434,ORD-000175,PROD-0087,accessories,1,457.53,457.53,0.0,457.53
ITEM-0000435,ORD-000175,PROD-0111,home,2,1226.62,2453.24,0.0,2453.24
ITEM-0000436,ORD-000175,PROD-0204,electronics,1,9644.28,9644.28,482.21,9162.07
ITEM-0000437,ORD-000175,PROD-0054,fitness,2,2004.74,4009.48,801.9,3207.58
ITEM-0000438,ORD-000176,PROD-0132,electronics,1,4112.63,4112.63,0.0,4112.63
ITEM-0000439,ORD-000177,PROD-0166,beauty,3,903.08,2709.24,135.46,2573.78
ITEM-0000440,ORD-000177,PROD-0200,accessories,2,1678.3,3356.6,503.49,2853.11
ITEM-0000441,ORD-000177,PROD-0085,fitness,2,1627.36,3254.72,325.47,2929.25
ITEM-0000442,ORD-000178,PROD-0273,home,2,4214.24,8428.48,0.0,8428.48
ITEM-0000443,ORD-000178,PROD-0114,electronics,3,2943.09,8829.27,0.0,8829.27
ITEM-0000444,ORD-000178,PROD-0229,accessories,2,1762.68,3525.36,528.8,2996.56
ITEM-0000445,ORD-000178,PROD-0095,beauty,1,1888.25,1888.25,377.65,1510.6
ITEM-0000446,ORD-000179,PROD-0138,fitness,2,2241.29,4482.58,672.39,3810.19
ITEM-0000447,ORD-000179,PROD-0282,home,3,1803.29,5409.87,0.0,5409.87
ITEM-0000448,ORD-000179,PROD-0010,accessories,1,1866.24,1866.24,0.0,1866.24
ITEM-0000449,ORD-000179,PROD-0272,home,1,741.27,741.27,74.13,667.14
ITEM-0000450,ORD-000180,PROD-0195,beauty,3,1300.58,3901.74,585.26,3316.48
ITEM-0000451,ORD-000181,PROD-0153,beauty,3,455.82,1367.46,68.37,1299.09
ITEM-0000452,ORD-000182,PROD-0175,electronics,2,5586.81,11173.62,1676.04,9497.58
ITEM-0000453,ORD-000182,PROD-0162,home,2,3263.8,6527.6,0.0,6527.6
ITEM-0000454,ORD-000182,PROD-0288,fitness,2,2824.73,5649.46,0.0,5649.46
ITEM-0000455,ORD-000182,PROD-0176,electronics,2,2425.99,4851.98,242.6,4609.38
ITEM-0000456,ORD-000183,PROD-0041,beauty,2,2205.04,4410.08,0.0,4410.08
ITEM-0000457,ORD-000184,PROD-0233,fitness,1,1750.93,1750.93,175.09,1575.84
ITEM-0000458,ORD-000184,PROD-0262,fitness,2,1849.92,3699.84,0.0,3699.84
ITEM-0000459,ORD-000185,PROD-0176,beauty,3,1888.01,5664.03,566.4,5097.63
ITEM-0000460,ORD-000186,PROD-0010,accessories,2,3435.39,6870.78,1374.16,5496.62
ITEM-0000461,ORD-000186,PROD-0113,fitness,1,2051.45,2051.45,205.14,1846.31
ITEM-0000462,ORD-000186,PROD-0002,beauty,1,983.58,983.58,49.18,934.4
ITEM-0000463,ORD-000187,PROD-0249,accessories,1,3317.49,3317.49,165.87,3151.62
ITEM-0000464,ORD-000187,PROD-0087,fitness,3,829.23,2487.69,124.38,2363.31
ITEM-0000465,ORD-000188,PROD-0098,electronics,3,8142.83,24428.49,0.0,24428.49
ITEM-0000466,ORD-000188,PROD-0204,electronics,1,4446.36,4446.36,0.0,4446.36
ITEM-0000467,ORD-000188,PROD-0022,home,3,396.2,1188.6,0.0,1188.6
ITEM-0000468,ORD-000188,PROD-0009,home,1,1317.89,1317.89,0.0,1317.89
ITEM-0000469,ORD-000189,PROD-0131,beauty,3,1258.49,3775.47,566.32,3209.15
ITEM-0000470,ORD-000189,PROD-0207,fitness,2,3924.28,7848.56,784.86,7063.7
ITEM-0000471,ORD-000189,PROD-0092,beauty,3,2272.42,6817.26,0.0,6817.26
ITEM-0000472,ORD-000190,PROD-0168,beauty,2,2094.95,4189.9,209.5,3980.4
ITEM-0000473,ORD-000191,PROD-0139,beauty,1,1982.88,1982.88,0.0,1982.88
ITEM-0000474,ORD-000191,PROD-0055,fitness,3,5117.97,15353.91,0.0,15353.91
ITEM-0000475,ORD-000191,PROD-0272,home,2,1608.35,3216.7,0.0,3216.7
ITEM-0000476,ORD-000192,PROD-0017,home,1,2548.74,2548.74,254.87,2293.87
ITEM-0000477,ORD-000192,PROD-0054,home,2,429.84,859.68,42.98,816.7
ITEM-0000478,ORD-000193,PROD-0234,beauty,2,1102.13,2204.26,440.85,1763.41
ITEM-0000479,ORD-000193,PROD-0211,accessories,3,1853.27,5559.81,277.99,5281.82
ITEM-0000480,ORD-000194,PROD-0239,beauty,1,2284.35,2284.35,456.87,1827.48
ITEM-0000481,ORD-000194,PROD-0021,fitness,2,4170.84,8341.68,0.0,8341.68
ITEM-0000482,ORD-000194,PROD-0211,electronics,1,11261.2,11261.2,1689.18,9572.02
ITEM-0000483,ORD-000195,PROD-0121,accessories,3,2526.08,7578.24,757.82,6820.42
ITEM-0000484,ORD-000196,PROD-0046,beauty,3,1502.29,4506.87,0.0,4506.87
ITEM-0000485,ORD-000196,PROD-0006,electronics,3,11382.35,34147.05,3414.71,30732.34
ITEM-0000486,ORD-000197,PROD-0277,fitness,2,3497.98,6995.96,699.6,6296.36
ITEM-0000487,ORD-000197,PROD-0158,electronics,3,10433.53,31300.59,0.0,31300.59
ITEM-0000488,ORD-000198,PROD-0265,fitness,1,4825.64,4825.64,965.13,3860.51
ITEM-0000489,ORD-000198,PROD-0015,electronics,3,6601.86,19805.58,990.28,18815.3
ITEM-0000490,ORD-000198,PROD-0006,electronics,2,7962.05,15924.1,0.0,15924.1
ITEM-0000491,ORD-000199,PROD-0243,home,2,822.98,1645.96,0.0,1645.96
ITEM-0000492,ORD-000199,PROD-0082,home,3,443.66,1330.98,66.55,1264.43
ITEM-0000493,ORD-000199,PROD-0229,electronics,3,7907.32,23721.96,2372.2,21349.76
ITEM-0000494,ORD-000199,PROD-0130,home,1,3706.08,3706.08,0.0,3706.08
ITEM-0000495,ORD-000200,PROD-0103,electronics,1,1876.17,1876.17,0.0,1876.17
ITEM-0000496,ORD-000200,PROD-0038,home,3,855.77,2567.31,385.1,2182.21
ITEM-0000497,ORD-000200,PROD-0182,electronics,2,7768.38,15536.76,0.0,15536.76
ITEM-0000498,ORD-000201,PROD-0063,beauty,3,276.97,830.91,124.64,706.27
ITEM-0000499,ORD-000202,PROD-0070,beauty,2,1904.5,3809.0,380.9,3428.1
ITEM-0000500,ORD-000202,PROD-0164,accessories,3,826.6,2479.8,123.99,2355.81
ITEM-0000501,ORD-000202,PROD-0255,electronics,1,5013.76,5013.76,501.38,4512.38
ITEM-0000502,ORD-000203,PROD-0261,fitness,3,5862.3,17586.9,0.0,17586.9
ITEM-0000503,ORD-000203,PROD-0142,home,1,478.32,478.32,0.0,478.32
ITEM-0000504,ORD-000204,PROD-0014,accessories,1,941.45,941.45,0.0,941.45
ITEM-0000505,ORD-000204,PROD-0299,electronics,1,9878.65,9878.65,1481.8,8396.85
ITEM-0000506,ORD-000205,PROD-0092,electronics,1,10794.41,10794.41,1079.44,9714.97
ITEM-0000507,ORD-000205,PROD-0118,beauty,2,1417.3,2834.6,0.0,2834.6
ITEM-0000508,ORD-000206,PROD-0206,beauty,1,1116.69,1116.69,111.67,1005.02
ITEM-0000509,ORD-000206,PROD-0209,electronics,3,9241.57,27724.71,1386.24,26338.47
ITEM-0000510,ORD-000206,PROD-0211,electronics,1,9975.95,9975.95,0.0,9975.95
ITEM-0000511,ORD-000207,PROD-0283,accessories,1,2372.0,2372.0,0.0,2372.0
ITEM-0000512,ORD-000207,PROD-0207,accessories,2,1310.63,2621.26,0.0,2621.26
ITEM-0000513,ORD-000207,PROD-0218,electronics,3,7146.82,21440.46,1072.02,20368.44
ITEM-0000514,ORD-000207,PROD-0016,home,2,2235.71,4471.42,223.57,4247.85
ITEM-0000515,ORD-000208,PROD-0098,fitness,1,2436.85,2436.85,0.0,2436.85
ITEM-0000516,ORD-000208,PROD-0157,fitness,2,4847.21,9694.42,0.0,9694.42
ITEM-0000517,ORD-000209,PROD-0090,electronics,3,3419.24,10257.72,0.0,10257.72
ITEM-0000518,ORD-000209,PROD-0014,home,3,848.18,2544.54,0.0,2544.54
ITEM-0000519,ORD-000209,PROD-0118,electronics,1,7324.25,7324.25,0.0,7324.25
ITEM-0000520,ORD-000210,PROD-0220,electronics,2,5363.97,10727.94,0.0,10727.94
ITEM-0000521,ORD-000211,PROD-0026,fitness,3,5193.36,15580.08,1558.01,14022.07
ITEM-0000522,ORD-000211,PROD-0038,beauty,2,1251.46,2502.92,0.0,2502.92
ITEM-0000523,ORD-000211,PROD-0009,fitness,3,4110.48,12331.44,0.0,12331.44
ITEM-0000524,ORD-000211,PROD-0286,accessories,3,3445.29,10335.87,0.0,10335.87
ITEM-0000525,ORD-000212,PROD-0133,beauty,2,1444.97,2889.94,0.0,2889.94
ITEM-0000526,ORD-000212,PROD-0218,beauty,2,2368.47,4736.94,473.69,4263.25
ITEM-0000527,ORD-000213,PROD-0070,fitness,1,813.04,813.04,81.3,731.74
ITEM-0000528,ORD-000214,PROD-0252,fitness,2,2815.09,5630.18,0.0,5630.18
ITEM-0000529,ORD-000215,PROD-0143,home,2,1766.65,3533.3,0.0,3533.3
ITEM-0000530,ORD-000215,PROD-0175,electronics,1,5418.33,5418.33,0.0,5418.33
ITEM-0000531,ORD-000215,PROD-0257,accessories,2,723.87,1447.74,144.77,1302.97
ITEM-0000532,ORD-000216,PROD-0278,beauty,2,1579.28,3158.56,0.0,3158.56
ITEM-0000533,ORD-000217,PROD-0291,electronics,3,11084.7,33254.1,1662.7,31591.4
ITEM-0000534,ORD-000217,PROD-0284,home,2,2871.36,5742.72,574.27,5168.45
ITEM-0000535,ORD-000217,PROD-0037,beauty,3,912.07,2736.21,136.81,2599.4
ITEM-0000536,ORD-000218,PROD-0245,home,2,4755.15,9510.3,0.0,9510.3
ITEM-0000537,ORD-000219,PROD-0215,accessories,2,2095.65,4191.3,0.0,4191.3
ITEM-0000538,ORD-000220,PROD-0299,beauty,2,1673.63,3347.26,167.36,3179.9
ITEM-0000539,ORD-000220,PROD-0142,fitness,1,2095.11,2095.11,104.76,1990.35
ITEM-0000540,ORD-000221,PROD-0062,home,3,2452.92,7358.76,0.0,7358.76
ITEM-0000541,ORD-000221,PROD-0042,home,3,984.03,2952.09,0.0,2952.09
ITEM-0000542,ORD-000221,PROD-0214,accessories,3,1504.95,4514.85,677.23,3837.62
ITEM-0000543,ORD-000222,PROD-0042,accessories,1,2516.8,2516.8,0.0,2516.8
ITEM-0000544,ORD-000222,PROD-0083,electronics,2,1937.95,3875.9,387.59,3488.31
ITEM-0000545,ORD-000222,PROD-0299,home,3,3304.54,9913.62,495.68,9417.94
ITEM-0000546,ORD-000222,PROD-0232,fitness,1,5253.97,5253.97,525.4,4728.57
ITEM-0000547,ORD-000223,PROD-0158,home,3,2605.82,7817.46,0.0,7817.46
ITEM-0000548,ORD-000223,PROD-0296,accessories,3,3203.7,9611.1,1922.22,7688.88
ITEM-0000549,ORD-000223,PROD-0029,home,2,821.9,1643.8,246.57,1397.23
ITEM-0000550,ORD-000224,PROD-0227,fitness,3,5454.88,16364.64,0.0,16364.64
ITEM-0000551,ORD-000224,PROD-0246,home,2,4024.14,8048.28,0.0,8048.28
ITEM-0000552,ORD-000225,PROD-0243,home,2,3097.93,6195.86,1239.17,4956.69
ITEM-0000553,ORD-000225,PROD-0146,electronics,2,11540.65,23081.3,0.0,23081.3
ITEM-0000554,ORD-000225,PROD-0007,accessories,3,3259.52,9778.56,0.0,9778.56
ITEM-0000555,ORD-000226,PROD-0065,accessories,1,348.18,348.18,0.0,348.18
ITEM-0000556,ORD-000227,PROD-0136,accessories,2,2664.03,5328.06,0.0,5328.06
ITEM-0000557,ORD-000228,PROD-0199,home,1,3581.96,3581.96,0.0,3581.96
ITEM-0000558,ORD-000228,PROD-0287,electronics,1,9419.77,9419.77,941.98,8477.79
ITEM-0000559,ORD-000229,PROD-0128,fitness,3,1965.4,5896.2,294.81,5601.39
ITEM-0000560,ORD-000229,PROD-0076,accessories,3,3376.9,10130.7,1013.07,9117.63
ITEM-0000561,ORD-000229,PROD-0216,home,1,3576.22,3576.22,0.0,3576.22
ITEM-0000562,ORD-000230,PROD-0041,beauty,3,1095.35,3286.05,328.61,2957.44
ITEM-0000563,ORD-000230,PROD-0203,accessories,1,2252.31,2252.31,0.0,2252.31
ITEM-0000564,ORD-000230,PROD-0223,electronics,2,7400.3,14800.6,2220.09,12580.51
ITEM-0000565,ORD-000230,PROD-0016,home,3,4140.8,12422.4,0.0,12422.4
ITEM-0000566,ORD-000231,PROD-0150,home,2,3808.58,7617.16,380.86,7236.3
ITEM-0000567,ORD-000231,PROD-0161,electronics,3,9136.06,27408.18,0.0,27408.18
ITEM-0000568,ORD-000231,PROD-0237,home,2,4252.35,8504.7,0.0,8504.7
ITEM-0000569,ORD-000232,PROD-0070,home,3,894.17,2682.51,0.0,2682.51
ITEM-0000570,ORD-000232,PROD-0176,fitness,1,4812.03,4812.03,481.2,4330.83
ITEM-0000571,ORD-000232,PROD-0074,home,2,2423.7,4847.4,0.0,4847.4
ITEM-0000572,ORD-000233,PROD-0105,electronics,1,11953.51,11953.51,0.0,11953.51
ITEM-0000573,ORD-000233,PROD-0237,electronics,3,1933.05,5799.15,0.0,5799.15
ITEM-0000574,ORD-000233,PROD-0292,fitness,3,4780.32,14340.96,0.0,14340.96
ITEM-0000575,ORD-000234,PROD-0228,electronics,2,6248.12,12496.24,0.0,12496.24
ITEM-0000576,ORD-000234,PROD-0241,electronics,1,4661.66,4661.66,699.25,3962.41
ITEM-0000577,ORD-000235,PROD-0180,electronics,1,6457.22,6457.22,0.0,6457.22
ITEM-0000578,ORD-000235,PROD-0161,home,2,885.31,1770.62,265.59,1505.03
ITEM-0000579,ORD-000235,PROD-0087,fitness,3,3585.87,10757.61,2151.52,8606.09
ITEM-0000580,ORD-000236,PROD-0110,beauty,1,2027.53,2027.53,0.0,2027.53
ITEM-0000581,ORD-000237,PROD-0065,fitness,1,4241.92,4241.92,0.0,4241.92
ITEM-0000582,ORD-000237,PROD-0168,accessories,1,3072.48,3072.48,153.62,2918.86
ITEM-0000583,ORD-000237,PROD-0212,home,2,2630.92,5261.84,0.0,5261.84
ITEM-0000584,ORD-000237,PROD-0300,home,2,4856.8,9713.6,0.0,9713.6
ITEM-0000585,ORD-000238,PROD-0172,beauty,2,333.06,666.12,66.61,599.51
ITEM-0000586,ORD-000238,PROD-0239,beauty,2,1644.0,3288.0,0.0,3288.0
ITEM-0000587,ORD-000238,PROD-0144,home,1,1956.47,1956.47,97.82,1858.65
ITEM-0000588,ORD-000238,PROD-0247,accessories,1,2825.49,2825.49,141.27,2684.22
ITEM-0000589,ORD-000239,PROD-0224,electronics,3,1769.34,5308.02,0.0,5308.02
