payment_id,order_id,transaction_date,transaction_type,payment_method,transaction_amount,transaction_status
PAY-0000373,ORD-000373,2026-01-14,payment,upi,11410.93,successful
PAY-0000374,ORD-000374,2025-04-17,payment,wallet,18531.25,successful
PAY-0000375,ORD-000375,2026-03-15,payment,wallet,35469.25,successful
PAY-0000376,ORD-000376,2025-06-06,payment,credit_card,5649.39,successful
PAY-0000377,ORD-000377,2025-12-20,payment,upi,7204.9,successful
PAY-0000378,ORD-000378,2026-04-03,payment,upi,23427.33,successful
PAY-0000379,ORD-000379,2026-04-25,payment,credit_card,3933.98,failed
PAY-0000380,ORD-000380,2026-03-25,payment,upi,16980.29,successful
PAY-0000381,ORD-000381,2026-04-04,payment,upi,5506.21,successful
PAY-0000382,ORD-000382,2025-07-03,payment,debit_card,19734.47,successful
PAY-0000383,ORD-000383,2025-07-31,payment,net_banking,3584.16,successful
PAY-0000384,ORD-000384,2026-07-30,payment,net_banking,7958.62,successful
PAY-0000385,ORD-000385,2026-02-25,payment,credit_card,408.55,failed
PAY-0000386,ORD-000386,2025-12-17,payment,upi,7850.15,successful
PAY-0000387,ORD-000387,2026-05-29,payment,credit_card,11209.32,successful
PAY-0000388,ORD-000388,2026-05-20,payment,wallet,16574.79,successful
PAY-0000389,ORD-000389,2026-03-15,payment,net_banking,45566.97,successful
PAY-0000390,ORD-000390,2025-09-24,payment,credit_card,23668.78,successful
PAY-0000391,ORD-000391,2026-07-18,payment,wallet,18092.31,pending
PAY-0000392,ORD-000392,2026-07-10,payment,net_banking,17827.05,successful
PAY-0000393,ORD-000393,2026-07-26,payment,wallet,1107.3,successful
PAY-0000394,ORD-000394,2026-05-20,payment,debit_card,18631.95,successful
PAY-0000395,ORD-000395,2025-12-12,payment,credit_card,5409.65,successful
PAY-0000396,ORD-000396,2026-07-21,payment,net_banking,2365.26,successful
PAY-0000397,ORD-000397,2025-09-16,payment,debit_card,11821.39,successful
PAY-0000398,ORD-000398,2025-01-06,payment,net_banking,5587.62,successful
PAY-0000399,ORD-000399,2025-06-27,payment,upi,8693.57,failed
PAY-0000400,ORD-000400,2026-07-10,payment,upi,11040.29,failed
PAY-0000401,ORD-000401,2026-07-20,payment,credit_card,3413.23,successful
PAY-0000402,ORD-000402,2026-04-23,payment,net_banking,29791.58,failed
PAY-0000403,ORD-000403,2025-03-26,payment,credit_card,15586.09,successful
PAY-0000404,ORD-000404,2025-01-01,payment,upi,5543.34,successful
PAY-0000405,ORD-000405,2025-12-17,payment,wallet,22481.47,successful
PAY-0000406,ORD-000406,2026-07-23,payment,debit_card,47067.88,successful
PAY-0000407,ORD-000407,2026-03-01,payment,credit_card,14216.17,successful
PAY-0000408,ORD-000408,2025-05-30,payment,upi,14092.76,successful
PAY-0000409,ORD-000409,2026-04-28,payment,net_banking,19459.3,successful
PAY-0000410,ORD-000410,2026-03-11,payment,net_banking,5469.69,successful
PAY-0000411,ORD-000411,2025-10-12,payment,upi,20424.77,successful
PAY-0000412,ORD-000412,2025-09-22,payment,wallet,3167.2,successful
PAY-0000413,ORD-000413,2026-07-08,payment,credit_card,44990.13,pending
PAY-0000414,ORD-000414,2025-08-28,payment,wallet,16799.03,successful
PAY-0000415,ORD-000415,2026-01-15,payment,upi,7880.98,successful
PAY-0000416,ORD-000416,2026-06-06,payment,upi,11757.33,successful
PAY-0000417,ORD-000417,2025-01-11,payment,debit_card,814.56,successful
PAY-0000418,ORD-000418,2026-06-04,payment,debit_card,8766.81,successful
PAY-0000419,ORD-000419,2026-03-07,payment,net_banking,10087.42,failed
PAY-0000420,ORD-000420,2026-06-06,payment,credit_card,26652.93,successful
PAY-0000421,ORD-000421,2025-04-01,payment,net_banking,25674.9,successful
PAY-0000422,ORD-000422,2026-02-24,payment,wallet,63034.57,successful
PAY-0000423,ORD-000423,2026-04-09,payment,credit_card,24398.07,successful
PAY-0000424,ORD-000424,2025-10-31,payment,credit_card,29859.09,successful
PAY-0000425,ORD-000425,2026-03-07,payment,debit_card,6623.81,successful
PAY-0000426,ORD-000426,2026-01-17,payment,net_banking,2108.41,successful
PAY-0000427,ORD-000427,2026-01-15,payment,credit_card,1116.68,successful
PAY-0000428,ORD-000428,2025-09-17,payment,debit_card,26373.77,successful
PAY-0000429,ORD-000429,2025-12-27,payment,upi,26590.93,successful
PAY-0000430,ORD-000430,2026-06-19,payment,debit_card,19710.39,successful
PAY-0000431,ORD-000431,2025-05-05,payment,wallet,10054.53,successful
PAY-0000432,ORD-000432,2025-04-19,payment,upi,34433.32,successful
PAY-0000433,ORD-000433,2026-05-27,payment,net_banking,11766.81,successful
PAY-0000434,ORD-000434,2026-06-25,payment,upi,33736.16,successful
PAY-0000435,ORD-000435,2026-07-14,payment,net_banking,5800.22,successful
PAY-0000436,ORD-000436,2026-05-11,payment,wallet,48791.64,successful
PAY-0000437,ORD-000437,2025-07-28,payment,upi,14654.03,failed
PAY-0000438,ORD-000438,2026-06-28,payment,debit_card,5883.28,successful
PAY-0000439,ORD-000439,2026-07-08,payment,wallet,22039.63,successful
PAY-0000440,ORD-000440,2026-07-20,payment,debit_card,4670.98,successful
PAY-0000441,ORD-000441,2026-07-18,payment,net_banking,28579.01,successful
PAY-0000442,ORD-000442,2025-11-22,payment,upi,18727.21,successful
PAY-0000443,ORD-000443,2026-07-24,payment,upi,12608.58,successful
PAY-0000444,ORD-000444,2026-03-07,payment,wallet,57357.9,successful
PAY-0000445,ORD-000445,2025-08-11,payment,upi,12450.16,successful
PAY-0000446,ORD-000446,2026-06-16,payment,upi,31090.06,failed
PAY-0000447,ORD-000447,2025-08-21,payment,wallet,17510.37,successful
PAY-0000448,ORD-000448,2026-05-08,payment,net_banking,30234.07,successful
PAY-0000449,ORD-000449,2026-04-23,payment,credit_card,6478.66,successful
PAY-0000450,ORD-000450,2026-03-10,payment,debit_card,10254.78,successful
PAY-0000451,ORD-000451,2025-02-01,payment,debit_card,26931.74,successful
PAY-0000452,ORD-000452,2025-07-24,payment,debit_card,35118.02,successful
PAY-0000453,ORD-000453,2026-07-31,payment,credit_card,7946.49,successful
PAY-0000454,ORD-000454,2026-05-08,payment,upi,545.1,successful
PAY-0000455,ORD-000455,2026-06-05,payment,net_banking,9988.16,successful
PAY-0000456,ORD-000456,2025-11-13,payment,upi,5717.43,successful
PAY-0000457,ORD-000457,2025-01-25,payment,debit_card,30265.31,successful
PAY-0000458,ORD-000458,2026-05-29,payment,credit_card,67017.93,successful
PAY-0000459,ORD-000459,2025-08-21,payment,debit_card,15679.49,successful
PAY-0000460,ORD-000460,2026-07-01,payment,upi,19464.14,successful
PAY-0000461,ORD-000461,2026-04-13,payment,wallet,11629.57,successful
PAY-0000462,ORD-000462,2025-12-15,payment,upi,4626.05,failed
PAY-0000463,ORD-000463,2026-02-24,payment,credit_card,16592.91,successful
PAY-0000464,ORD-000464,2025-11-15,payment,upi,28156.45,pending
PAY-0000465,ORD-000465,2026-05-09,payment,credit_card,25661.78,successful
PAY-0000466,ORD-000466,2026-03-07,payment,upi,21520.83,successful
PAY-0000467,ORD-000467,2025-09-20,payment,credit_card,32263.08,successful
PAY-0000468,ORD-000468,2026-01-12,payment,net_banking,21611.28,successful
PAY-0000469,ORD-000469,2025-07-03,payment,wallet,10901.42,successful
PAY-0000470,ORD-000470,2026-06-27,payment,net_banking,2741.73,failed
PAY-0000471,ORD-000471,2026-06-29,payment,upi,9171.42,successful
PAY-0000472,ORD-000472,2026-03-29,payment,upi,13197.23,pending
PAY-0000473,ORD-000473,2026-01-26,payment,net_banking,18132.64,successful
PAY-0000474,ORD-000474,2026-06-04,payment,wallet,8863.92,successful
PAY-0000475,ORD-000475,2025-08-12,payment,credit_card,21747.34,successful
PAY-0000476,ORD-000476,2026-01-22,payment,upi,10884.04,successful
PAY-0000477,ORD-000477,2025-06-10,payment,net_banking,52121.33,successful
PAY-0000478,ORD-000478,2025-05-17,payment,net_banking,5423.35,successful
PAY-0000479,ORD-000479,2025-12-06,payment,debit_card,15054.13,successful
PAY-0000480,ORD-000480,2026-03-07,payment,net_banking,13572.99,successful
PAY-0000481,ORD-000481,2026-05-08,payment,upi,9310.06,successful
PAY-0000482,ORD-000482,2026-02-18,payment,credit_card,20237.72,successful
PAY-0000483,ORD-000483,2026-07-16,payment,debit_card,46731.79,successful
PAY-0000484,ORD-000484,2025-06-30,payment,upi,8578.86,successful
PAY-0000485,ORD-000485,2026-07-13,payment,net_banking,2824.57,successful
PAY-0000486,ORD-000486,2026-07-27,payment,wallet,20676.18,successful
PAY-0000487,ORD-000487,2025-08-21,payment,upi,8294.74,successful
PAY-0000488,ORD-000488,2025-05-23,payment,credit_card,15633.53,successful
PAY-0000489,ORD-000489,2026-02-27,payment,debit_card,47374.79,successful
PAY-0000490,ORD-000490,2025-06-22,payment,net_banking,32063.4,successful
PAY-0000491,ORD-000491,2026-05-07,payment,credit_card,14206.87,successful
PAY-0000492,ORD-000492,2026-07-01,payment,upi,10775.13,successful
PAY-0000493,ORD-000493,2026-02-12,payment,net_banking,21447.64,successful
PAY-0000494,ORD-000494,2026-07-11,payment,credit_card,13548.68,failed
PAY-0000495,ORD-000495,2025-01-31,payment,wallet,14499.23,successful
PAY-0000496,ORD-000496,2025-07-24,payment,wallet,16903.61,successful
PAY-0000497,ORD-000497,2025-10-20,payment,upi,13663.7,successful
PAY-0000498,ORD-000498,2026-05-24,payment,net_banking,11218.4,successful
PAY-0000499,ORD-000499,2026-02-28,payment,upi,45773.26,failed
PAY-0000500,ORD-000500,2026-04-20,payment,upi,23678.12,successful
PAY-0000501,ORD-000501,2025-05-24,payment,net_banking,32928.31,successful
PAY-0000502,ORD-000502,2026-06-16,payment,wallet,9617.8,successful
PAY-0000503,ORD-000503,2025-11-21,payment,debit_card,28746.11,pending
PAY-0000504,ORD-000504,2026-01-27,payment,net_banking,60920.07,successful
PAY-0000505,ORD-000505,2025-10-17,payment,debit_card,25618.77,successful
PAY-0000506,ORD-000506,2025-08-23,payment,wallet,32678.97,successful
PAY-0000507,ORD-000507,2025-01-01,payment,debit_card,7673.24,successful
PAY-0000508,ORD-000508,2025-05-23,payment,net_banking,4629.82,successful
PAY-0000509,ORD-000509,2026-07-23,payment,upi,9603.12,successful
PAY-0000510,ORD-000510,2026-02-11,payment,net_banking,10014.49,failed
PAY-0000511,ORD-000511,2025-02-10,payment,net_banking,20845.29,successful
PAY-0000512,ORD-000512,2025-01-10,payment,credit_card,6660.29,failed
PAY-0000513,ORD-000513,2025-10-07,payment,net_banking,23798.49,successful
PAY-0000514,ORD-000514,2025-10-11,payment,net_banking,14638.56,successful
PAY-0000515,ORD-000515,2025-10-13,payment,upi,39865.43,successful
PAY-0000516,ORD-000516,2026-02-07,payment,wallet,19964.14,successful
PAY-0000517,ORD-000517,2025-12-16,payment,net_banking,7889.22,successful
PAY-0000518,ORD-000518,2025-01-27,payment,wallet,29838.84,successful
PAY-0000519,ORD-000519,2026-07-20,payment,upi,13039.78,successful
PAY-0000520,ORD-000520,2026-07-12,payment,net_banking,54705.47,successful
PAY-0000521,ORD-000521,2025-04-07,payment,credit_card,18092.55,failed
PAY-0000522,ORD-000522,2025-07-28,payment,debit_card,9848.85,successful
PAY-0000523,ORD-000523,2025-12-28,payment,credit_card,2105.34,successful
PAY-0000524,ORD-000524,2026-03-02,payment,debit_card,566.49,successful
PAY-0000525,ORD-000525,2026-07-04,payment,upi,39299.4,successful
PAY-0000526,ORD-000526,2025-09-14,payment,upi,8358.06,failed
PAY-0000527,ORD-000527,2026-06-29,payment,debit_card,18803.91,successful
PAY-0000528,ORD-000528,2025-07-15,payment,wallet,44275.31,successful
PAY-0000529,ORD-000529,2026-01-21,payment,credit_card,3757.04,successful
PAY-0000530,ORD-000530,2026-03-22,payment,net_banking,12642.17,successful
PAY-0000531,ORD-000531,2026-05-12,payment,debit_card,10410.53,successful
PAY-0000532,ORD-000532,2025-10-22,payment,upi,3325.41,successful
PAY-0000533,ORD-000533,2026-07-09,payment,upi,9551.71,successful
PAY-0000534,ORD-000534,2026-02-11,payment,wallet,1938.54,successful
PAY-0000535,ORD-000535,2026-06-10,payment,debit_card,14880.02,successful
PAY-0000536,ORD-000536,2026-05-17,payment,upi,10710.02,successful
PAY-0000537,ORD-000537,2025-08-13,payment,credit_card,54148.71,successful
PAY-0000538,ORD-000538,2026-05-29,payment,debit_card,22387.55,successful
PAY-0000539,ORD-000539,2026-07-26,payment,debit_card,36016.9,successful
PAY-0000540,ORD-000540,2026-03-28,payment,debit_card,28028.61,successful
PAY-0000541,ORD-000541,2026-02-10,payment,credit_card,28335.09,successful
PAY-0000542,ORD-000542,2025-10-24,payment,wallet,37850.0,successful
PAY-0000543,ORD-000543,2025-12-13,payment,upi,13282.69,successful
PAY-0000544,ORD-000544,2025-12-26,payment,upi,6186.61,successful
PAY-0000545,ORD-000545,2026-02-03,payment,wallet,6299.56,successful
PAY-0000546,ORD-000546,2026-07-16,payment,wallet,17540.3,successful
PAY-0000547,ORD-000547,2026-02-18,payment,credit_card,21124.95,successful
PAY-0000548,ORD-000548,2026-07-04,payment,upi,42261.63,successful
PAY-0000549,ORD-000549,2025-05-08,payment,wallet,12453.63,failed
PAY-0000550,ORD-000550,2026-01-25,payment,credit_card,31855.45,successful
PAY-0000551,ORD-000551,2026-07-10,payment,net_banking,28009.85,successful
PAY-0000552,ORD-000552,2026-07-04,payment,upi,4216.13,successful
PAY-0000553,ORD-000553,2025-12-18,payment,debit_card,51611.39,successful
PAY-0000554,ORD-000554,2026-06-08,payment,credit_card,10216.19,successful
PAY-0000555,ORD-000555,2026-04-16,payment,debit_card,27604.13,successful
PAY-0000556,ORD-000556,2026-07-28,payment,wallet,14504.37,successful
PAY-0000557,ORD-000557,2025-01-19,payment,net_banking,10377.63,successful
PAY-0000558,ORD-000558,2025-06-28,payment,upi,3777.17,successful
PAY-0000559,ORD-000559,2026-02-19,payment,net_banking,43605.64,successful
PAY-0000560,ORD-000560,2025-11-22,payment,credit_card,8555.92,successful
PAY-0000561,ORD-000561,2026-07-28,payment,wallet,4730.66,successful
PAY-0000562,ORD-000562,2025-06-29,payment,net_banking,30872.79,successful
PAY-0000563,ORD-000563,2025-08-29,payment,credit_card,17412.53,failed
PAY-0000564,ORD-000564,2025-12-09,payment,upi,21668.79,successful
PAY-0000565,ORD-000565,2026-07-21,payment,debit_card,24557.18,successful
PAY-0000566,ORD-000566,2026-07-31,payment,wallet,26726.27,successful
PAY-0000567,ORD-000567,2025-06-20,payment,credit_card,14479.92,successful
PAY-0000568,ORD-000568,2026-07-09,payment,debit_card,25503.08,successful
PAY-0000569,ORD-000569,2026-05-17,payment,debit_card,14946.43,successful
PAY-0000570,ORD-000570,2026-07-16,payment,upi,14788.8,successful
PAY-0000571,ORD-000571,2026-01-19,payment,credit_card,14020.77,successful
PAY-0000572,ORD-000572,2026-02-04,payment,wallet,19205.17,successful
PAY-0000573,ORD-000573,2025-10-17,payment,net_banking,3869.13,successful
PAY-0000574,ORD-000574,2026-07-30,payment,wallet,8854.21,successful
PAY-0000575,ORD-000575,2025-05-31,payment,upi,25325.47,failed
PAY-0000576,ORD-000576,2026-07-13,payment,debit_card,11537.3,successful
PAY-0000577,ORD-000577,2026-07-04,payment,wallet,1026.35,successful
PAY-0000578,ORD-000578,2026-07-30,payment,net_banking,12067.55,failed
PAY-0000579,ORD-000579,2026-06-02,payment,credit_card,23084.19,successful
PAY-0000580,ORD-000580,2026-07-31,payment,upi,3466.9,successful
PAY-0000581,ORD-000581,2026-02-25,payment,upi,40914.1,successful
PAY-0000582,ORD-000582,2026-03-19,payment,upi,22848.97,successful
PAY-0000583,ORD-000583,2025-12-07,payment,wallet,6334.31,pending
PAY-0000584,ORD-000584,2026-03-18,payment,credit_card,13853.19,successful
PAY-0000585,ORD-000585,2025-07-13,payment,net_banking,22005.7,successful
PAY-0000586,ORD-000586,2026-01-13,payment,net_banking,7916.05,successful
PAY-0000587,ORD-000587,2025-06-04,payment,credit_card,40050.62,pending
PAY-0000588,ORD-000588,2025-05-15,payment,credit_card,22904.04,failed
PAY-0000589,ORD-000589,2026-06-12,payment,credit_card,1097.19,successful
PAY-0000590,ORD-000590,2025-12-28,payment,upi,42567.78,successful
PAY-0000591,ORD-000591,2026-07-13,payment,wallet,36939.48,successful
PAY-0000592,ORD-000592,2025-07-31,payment,upi,6303.05,successful
PAY-0000593,ORD-000593,2026-04-07,payment,upi,21655.1,successful
PAY-0000594,ORD-000594,2025-11-05,payment,wallet,10487.82,successful
PAY-0000595,ORD-000595,2025-07-15,payment,wallet,5570.78,successful
PAY-0000596,ORD-000596,2025-05-12,payment,net_banking,5506.16,successful
PAY-0000597,ORD-000597,2026-04-19,payment,debit_card,6233.01,successful
PAY-0000598,ORD-000598,2026-02-03,payment,upi,18063.97,successful
PAY-0000599,ORD-000599,2025-09-17,payment,upi,13094.75,successful
PAY-0000600,ORD-000600,2026-01-15,payment,upi,15656.17,successful
PAY-0000601,ORD-000601,2026-07-17,payment,credit_card,12212.01,successful
PAY-0000602,ORD-000602,2026-03-07,payment,upi,6441.24,successful
PAY-0000603,ORD-000603,2025-09-27,payment,debit_card,15581.85,successful
PAY-0000604,ORD-000604,2026-07-05,payment,net_banking,15635.97,successful
PAY-0000605,ORD-000605,2026-06-07,payment,wallet,8379.26,successful
PAY-0000606,ORD-000606,2026-07-19,payment,wallet,19786.37,successful
PAY-0000607,ORD-000607,2025-03-29,payment,credit_card,24636.49,successful
PAY-0000608,ORD-000608,2026-06-14,payment,net_banking,8715.94,failed
PAY-0000609,ORD-000609,2026-07-07,payment,debit_card,932.76,successful
PAY-0000610,ORD-000610,2025-12-30,payment,wallet,37983.31,successful
PAY-0000611,ORD-000611,2026-02-06,payment,credit_card,4143.26,successful
PAY-0000612,ORD-000612,2025-08-19,payment,credit_card,271.04,successful
PAY-0000613,ORD-000613,2025-04-22,payment,upi,24680.43,successful
PAY-0000614,ORD-000614,2026-06-30,payment,wallet,13606.98,successful
PAY-0000615,ORD-000615,2026-07-15,payment,wallet,2768.47,successful
PAY-0000616,ORD-000616,2025-04-11,payment,wallet,4384.81,successful
PAY-0000617,ORD-000617,2026-01-22,payment,upi,3123.31,successful
PAY-0000618,ORD-000618,2026-02-22,payment,debit_card,33267.27,successful
PAY-0000619,ORD-000619,2026-02-25,payment,wallet,12429.54,successful
PAY-0000620,ORD-000620,2025-07-03,payment,wallet,9506.02,successful
PAY-0000621,ORD-000621,2026-06-29,payment,upi,33980.41,successful
PAY-0000622,ORD-000622,2025-11-27,payment,wallet,2883.81,successful
PAY-0000623,ORD-000623,2025-10-15,payment,credit_card,9197.03,successful
PAY-0000624,ORD-000624,2026-01-29,payment,debit_card,20168.47,failed
PAY-0000625,ORD-000625,2025-10-02,payment,wallet,9397.32,successful
PAY-0000626,ORD-000626,2025-01-08,payment,wallet,21059.58,pending
PAY-0000627,ORD-000627,2026-06-14,payment,debit_card,9283.31,successful
PAY-0000628,ORD-000628,2026-07-17,payment,upi,27910.91,successful
PAY-0000629,ORD-000629,2025-11-30,payment,debit_card,19955.02,successful
PAY-0000630,ORD-000630,2025-07-19,payment,credit_card,22627.89,pending
PAY-0000631,ORD-000631,2025-01-05,payment,upi,23962.77,failed
PAY-0000632,ORD-000632,2025-06-21,payment,credit_card,14484.46,successful
PAY-0000633,ORD-000633,2026-03-20,payment,upi,14087.08,failed
PAY-0000634,ORD-000634,2025-07-09,payment,debit_card,12516.33,successful
PAY-0000635,ORD-000635,2026-07-23,payment,credit_card,28847.42,successful
PAY-0000636,ORD-000636,2025-07-11,payment,upi,12675.31,pending
PAY-0000637,ORD-000637,2025-09-04,payment,wallet,11308.62,successful
PAY-0000638,ORD-000638,2026-05-06,payment,credit_card,16888.44,successful
PAY-0000639,ORD-000639,2025-12-21,payment,debit_card,8189.0,successful
PAY-0000640,ORD-000640,2025-08-31,payment,upi,10817.53,pending
PAY-0000641,ORD-000641,2025-02-14,payment,credit_card,9679.48,successful
