session_id,customer_id,session_start,traffic_source,device_type,started_checkout,completed_purchase,order_id
SES-0000359,CUST-00664,2026-06-29 18:35:00,paid_search,mobile,False,False,
SES-0000360,CUST-01815,2025-01-08 18:21:00,direct,mobile,True,True,ORD-004659
SES-0000361,CUST-00008,2025-08-28 22:06:00,social,mobile,False,False,
SES-0000362,CUST-01098,2026-01-29 04:46:00,paid_search,mobile,True,True,ORD-001900
SES-0000363,CUST-00319,2025-12-03 21:49:00,direct,mobile,False,False,
SES-0000364,,2026-02-13 02:53:00,paid_search,mobile,False,False,
SES-0000365,,2025-05-20 20:18:00,organic_search,mobile,False,False,
SES-0000366,CUST-01456,2025-08-02 10:08:00,paid_search,mobile,True,True,ORD-007735
SES-0000367,CUST-00231,2025-06-08 08:17:00,social,desktop,False,False,
SES-0000368,,2026-02-24 17:50:00,affiliate,mobile,False,False,
SES-0000369,CUST-01463,2025-01-29 11:48:00,email,mobile,False,False,
SES-0000370,CUST-00241,2026-06-15 03:39:00,social,mobile,False,False,
SES-0000371,CUST-00435,2026-02-10 20:19:00,email,mobile,False,False,
SES-0000372,,2025-06-04 06:00:00,social,mobile,False,False,
SES-0000373,CUST-00644,2025-02-12 14:14:00,organic_search,desktop,True,True,ORD-001268
SES-0000374,CUST-01828,2025-07-15 16:27:00,organic_search,mobile,False,False,
SES-0000375,,2025-03-24 20:41:00,organic_search,desktop,False,False,
SES-0000376,,2025-02-08 10:47:00,social,mobile,True,False,
SES-0000377,,2025-08-20 08:17:00,direct,mobile,False,False,
SES-0000378,,2026-03-28 22:38:00,organic_search,mobile,False,False,
SES-0000379,CUST-00110,2026-07-29 20:54:00,affiliate,mobile,False,False,
SES-0000380,CUST-01493,2026-02-22 22:04:00,direct,desktop,False,False,
SES-0000381,,2025-08-03 01:23:00,organic_search,desktop,False,False,
SES-0000382,CUST-00746,2025-03-25 01:41:00,affiliate,desktop,False,False,
SES-0000383,,2026-05-19 03:29:00,direct,mobile,False,False,
SES-0000384,,2026-04-15 03:14:00,paid_search,mobile,True,False,
SES-0000385,CUST-01052,2026-01-11 04:06:00,affiliate,desktop,True,False,
SES-0000386,CUST-00481,2026-03-29 06:53:00,social,mobile,False,False,
SES-0000387,,2025-03-08 09:05:00,organic_search,mobile,False,False,
SES-0000388,,2025-11-19 10:49:00,affiliate,mobile,False,False,
SES-0000389,CUST-01084,2025-04-08 01:18:00,paid_search,tablet,True,False,
SES-0000390,CUST-00875,2026-06-20 05:12:00,email,desktop,True,True,ORD-006976
SES-0000391,CUST-01699,2025-06-07 00:47:00,email,mobile,False,False,
SES-0000392,,2025-09-06 06:57:00,email,mobile,False,False,
SES-0000393,,2025-04-11 22:02:00,paid_search,desktop,True,False,
SES-0000394,CUST-01871,2025-09-04 16:45:00,affiliate,desktop,True,True,ORD-001529
SES-0000395,CUST-01449,2025-02-06 20:52:00,paid_search,mobile,False,False,
SES-0000396,CUST-01000,2025-10-05 05:37:00,paid_search,tablet,False,False,
SES-0000397,CUST-00853,2026-01-12 10:06:00,email,desktop,True,True,ORD-003203
SES-0000398,CUST-00794,2025-10-19 15:48:00,paid_search,mobile,True,True,ORD-003557
SES-0000399,,2026-03-03 05:53:00,email,mobile,False,False,
SES-0000400,CUST-01894,2025-05-20 20:02:00,paid_search,desktop,False,False,
SES-0000401,,2025-07-03 19:17:00,paid_search,mobile,True,False,
SES-0000402,CUST-00579,2026-04-04 00:04:00,paid_search,desktop,False,False,
SES-0000403,CUST-00262,2025-03-07 03:49:00,affiliate,desktop,False,False,
SES-0000404,CUST-00488,2025-06-16 19:43:00,organic_search,desktop,False,False,
SES-0000405,,2025-02-11 10:11:00,paid_search,mobile,False,False,
SES-0000406,CUST-01591,2025-01-13 04:07:00,organic_search,mobile,False,False,
SES-0000407,CUST-01032,2025-12-27 19:44:00,paid_search,desktop,False,False,
SES-0000408,CUST-01548,2026-01-10 21:41:00,paid_search,mobile,False,False,
SES-0000409,CUST-00575,2026-06-03 14:06:00,paid_search,mobile,True,True,ORD-003891
SES-0000410,CUST-00661,2026-06-02 11:28:00,direct,tablet,False,False,
SES-0000411,,2025-07-16 07:20:00,paid_search,mobile,False,False,
SES-0000412,CUST-01821,2026-05-23 18:09:00,organic_search,mobile,False,False,
SES-0000413,,2026-07-04 17:22:00,organic_search,mobile,False,False,
SES-0000414,CUST-00661,2025-02-14 06:00:00,direct,mobile,True,True,ORD-000647
SES-0000415,CUST-00859,2026-04-09 00:35:00,organic_search,tablet,True,False,
SES-0000416,CUST-00750,2026-04-08 11:18:00,organic_search,tablet,False,False,
SES-0000417,CUST-01096,2025-01-21 14:00:00,email,mobile,False,False,
SES-0000418,CUST-00155,2025-06-24 18:04:00,direct,desktop,False,False,
SES-0000419,,2025-06-03 16:43:00,paid_search,desktop,False,False,
SES-0000420,CUST-01396,2025-04-09 08:26:00,email,mobile,False,False,
SES-0000421,CUST-01719,2026-05-14 01:31:00,social,tablet,False,False,
SES-0000422,CUST-01806,2026-04-17 07:33:00,email,desktop,False,False,
SES-0000423,,2025-11-20 11:37:00,affiliate,tablet,False,False,
SES-0000424,,2025-03-12 04:54:00,affiliate,desktop,False,False,
SES-0000425,CUST-00424,2025-01-04 22:03:00,social,mobile,True,True,ORD-006165
SES-0000426,,2025-10-06 07:58:00,organic_search,mobile,False,False,
SES-0000427,CUST-01591,2025-12-02 05:33:00,social,mobile,False,False,
SES-0000428,CUST-01267,2025-02-02 19:08:00,affiliate,mobile,False,False,
SES-0000429,CUST-01597,2025-07-16 17:49:00,direct,desktop,False,False,
SES-0000430,,2025-12-05 23:01:00,organic_search,mobile,False,False,
SES-0000431,CUST-01894,2025-06-21 20:53:00,social,mobile,True,True,ORD-002889
SES-0000432,CUST-01021,2025-02-26 00:07:00,organic_search,tablet,False,False,
SES-0000433,CUST-01870,2025-01-08 16:28:00,paid_search,mobile,False,False,
SES-0000434,,2025-01-24 03:57:00,paid_search,desktop,False,False,
SES-0000435,CUST-00739,2025-04-29 08:56:00,organic_search,mobile,False,False,
SES-0000436,CUST-01919,2026-03-28 15:15:00,affiliate,tablet,False,False,
SES-0000437,,2025-07-13 00:45:00,organic_search,desktop,False,False,
SES-0000438,,2026-04-28 12:23:00,email,mobile,False,False,
SES-0000439,CUST-00372,2026-04-02 03:26:00,affiliate,mobile,False,False,
SES-0000440,CUST-01790,2025-12-29 22:12:00,direct,mobile,False,False,
SES-0000441,,2026-02-20 09:42:00,social,desktop,True,False,
SES-0000442,,2025-08-10 05:31:00,paid_search,desktop,False,False,
SES-0000443,CUST-01093,2026-02-06 22:09:00,social,mobile,False,False,
SES-0000444,CUST-01275,2026-07-09 02:16:00,direct,mobile,True,True,ORD-006311
SES-0000445,,2025-08-24 13:06:00,paid_search,mobile,False,False,
SES-0000446,CUST-01854,2025-10-29 00:49:00,direct,mobile,False,False,
SES-0000447,CUST-01530,2025-01-01 18:39:00,direct,mobile,False,False,
SES-0000448,CUST-01729,2025-08-19 10:28:00,paid_search,tablet,True,False,
SES-0000449,CUST-01537,2026-06-05 13:13:00,organic_search,mobile,False,False,
SES-0000450,CUST-00678,2026-04-10 06:27:00,direct,mobile,False,False,
SES-0000451,CUST-00820,2025-04-04 06:01:00,paid_search,mobile,False,False,
SES-0000452,,2026-01-13 07:08:00,direct,mobile,True,False,
SES-0000453,,2026-05-16 11:21:00,direct,desktop,False,False,
SES-0000454,,2026-06-08 15:46:00,organic_search,desktop,False,False,
SES-0000455,CUST-01178,2025-06-09 04:53:00,paid_search,mobile,False,False,
SES-0000456,CUST-01363,2026-04-29 14:53:00,direct,mobile,False,False,
SES-0000457,,2026-03-06 06:58:00,organic_search,mobile,False,False,
SES-0000458,CUST-01318,2026-03-31 08:08:00,paid_search,mobile,False,False,
SES-0000459,CUST-01524,2026-01-05 08:12:00,direct,mobile,False,False,
SES-0000460,CUST-00473,2026-01-25 10:48:00,social,mobile,False,False,
SES-0000461,CUST-00106,2026-06-16 17:53:00,organic_search,mobile,True,False,
SES-0000462,,2026-05-09 07:10:00,paid_search,mobile,False,False,
SES-0000463,,2026-03-13 20:56:00,paid_search,mobile,False,False,
SES-0000464,,2026-04-29 11:31:00,paid_search,desktop,False,False,
SES-0000465,CUST-00726,2025-06-10 12:25:00,social,mobile,False,False,
SES-0000466,CUST-01465,2025-09-28 00:37:00,social,mobile,True,True,ORD-005394
SES-0000467,,2025-09-30 06:27:00,paid_search,mobile,False,False,
SES-0000468,CUST-00741,2025-09-25 11:37:00,paid_search,mobile,False,False,
SES-0000469,,2025-07-09 23:30:00,paid_search,mobile,False,False,
SES-0000470,CUST-01919,2026-01-18 05:09:00,organic_search,mobile,False,False,
SES-0000471,,2025-06-06 11:38:00,affiliate,tablet,False,False,
SES-0000472,CUST-00877,2025-06-10 08:37:00,affiliate,mobile,False,False,
SES-0000473,CUST-00548,2025-05-12 20:26:00,paid_search,mobile,False,False,
SES-0000474,CUST-00676,2026-06-12 16:43:00,organic_search,tablet,False,False,
SES-0000475,,2025-07-31 05:08:00,paid_search,mobile,False,False,
SES-0000476,CUST-00651,2026-01-07 14:48:00,direct,mobile,False,False,
SES-0000477,CUST-00894,2026-05-29 17:56:00,direct,mobile,False,False,
SES-0000478,CUST-01147,2025-03-15 16:40:00,direct,mobile,False,False,
SES-0000479,CUST-00120,2025-01-06 13:13:00,organic_search,desktop,False,False,
SES-0000480,,2026-05-28 22:07:00,direct,mobile,False,False,
SES-0000481,,2026-04-06 21:51:00,organic_search,tablet,False,False,
SES-0000482,CUST-01695,2025-07-02 22:10:00,social,mobile,False,False,
SES-0000483,CUST-00409,2025-12-30 21:09:00,paid_search,desktop,False,False,
SES-0000484,CUST-01159,2026-04-13 10:10:00,organic_search,mobile,False,False,
SES-0000485,CUST-00183,2025-05-13 11:08:00,social,mobile,False,False,
SES-0000486,CUST-00514,2025-04-20 21:59:00,organic_search,desktop,False,False,
SES-0000487,CUST-01580,2025-12-28 00:55:00,organic_search,tablet,False,False,
SES-0000488,CUST-00059,2026-06-02 16:22:00,paid_search,desktop,False,False,
SES-0000489,,2026-03-23 22:53:00,paid_search,desktop,False,False,
SES-0000490,CUST-00001,2025-02-02 11:46:00,paid_search,mobile,True,True,ORD-002436
SES-0000491,CUST-01577,2026-01-01 19:46:00,social,mobile,False,False,
SES-0000492,,2025-05-07 07:33:00,affiliate,mobile,True,False,
SES-0000493,,2026-02-25 23:49:00,organic_search,desktop,True,False,
SES-0000494,CUST-00562,2025-07-21 00:18:00,paid_search,mobile,True,False,
SES-0000495,,2025-08-13 09:18:00,paid_search,desktop,False,False,
SES-0000496,CUST-00228,2026-06-13 13:00:00,direct,mobile,False,False,
SES-0000497,CUST-00660,2025-09-29 05:40:00,email,desktop,False,False,
SES-0000498,,2026-02-08 19:54:00,organic_search,mobile,True,False,
SES-0000499,CUST-01716,2026-05-07 19:44:00,paid_search,mobile,False,False,
SES-0000500,,2025-04-14 10:47:00,affiliate,mobile,True,False,
SES-0000501,CUST-00586,2026-05-12 20:11:00,affiliate,mobile,True,True,ORD-000601
SES-0000502,CUST-01220,2026-07-22 19:55:00,organic_search,mobile,True,True,ORD-002364
SES-0000503,CUST-01154,2026-04-09 00:05:00,organic_search,mobile,True,True,ORD-002062
SES-0000504,CUST-00942,2025-06-08 13:27:00,affiliate,mobile,False,False,
SES-0000505,,2025-01-07 16:16:00,organic_search,mobile,False,False,
SES-0000506,CUST-01219,2025-12-10 22:36:00,organic_search,mobile,True,True,ORD-000242
SES-0000507,CUST-00408,2025-11-11 10:37:00,paid_search,desktop,False,False,
SES-0000508,CUST-00454,2025-02-02 00:46:00,organic_search,mobile,False,False,
SES-0000509,CUST-00757,2025-03-24 10:52:00,organic_search,mobile,False,False,
SES-0000510,,2026-04-30 17:47:00,social,mobile,False,False,
SES-0000511,CUST-01924,2025-02-17 01:13:00,paid_search,desktop,False,False,
SES-0000512,CUST-00239,2026-05-07 06:31:00,paid_search,mobile,True,False,
SES-0000513,,2025-05-17 16:32:00,email,mobile,True,False,
SES-0000514,CUST-01326,2025-10-07 20:04:00,organic_search,tablet,True,False,
SES-0000515,CUST-00426,2026-02-09 09:36:00,paid_search,mobile,False,False,
SES-0000516,,2025-09-18 07:09:00,organic_search,desktop,False,False,
SES-0000517,CUST-01117,2026-03-20 14:09:00,social,mobile,False,False,
SES-0000518,CUST-00829,2026-04-12 06:54:00,direct,desktop,False,False,
SES-0000519,,2026-03-07 14:17:00,social,tablet,False,False,
SES-0000520,,2025-03-27 08:04:00,direct,desktop,False,False,
SES-0000521,,2026-05-26 19:58:00,paid_search,mobile,False,False,
SES-0000522,CUST-01305,2026-03-21 10:00:00,paid_search,mobile,False,False,
SES-0000523,CUST-00079,2026-05-04 08:52:00,paid_search,mobile,False,False,
SES-0000524,CUST-01977,2026-05-20 03:44:00,organic_search,mobile,False,False,
SES-0000525,CUST-00753,2025-12-25 09:19:00,organic_search,desktop,False,False,
SES-0000526,,2025-12-30 20:00:00,social,mobile,False,False,
SES-0000527,CUST-00340,2026-04-11 02:43:00,email,mobile,True,True,ORD-002042
SES-0000528,CUST-01821,2025-05-29 00:11:00,paid_search,mobile,False,False,
SES-0000529,CUST-01796,2025-06-17 09:58:00,email,mobile,False,False,
SES-0000530,CUST-01221,2025-06-14 01:12:00,social,mobile,False,False,
SES-0000531,,2025-12-21 22:04:00,social,desktop,False,False,
SES-0000532,CUST-01756,2025-10-04 05:41:00,paid_search,mobile,False,False,
SES-0000533,,2026-01-27 16:38:00,affiliate,mobile,False,False,
SES-0000534,,2026-04-09 17:03:00,direct,mobile,False,False,
SES-0000535,,2025-04-03 06:34:00,paid_search,mobile,False,False,
SES-0000536,CUST-01031,2025-04-13 05:07:00,social,mobile,True,False,
SES-0000537,CUST-01324,2025-12-06 03:35:00,paid_search,mobile,False,False,
SES-0000538,,2025-01-11 04:11:00,paid_search,mobile,False,False,
SES-0000539,CUST-00522,2026-03-24 15:59:00,affiliate,mobile,False,False,
SES-0000540,,2026-07-17 01:38:00,email,tablet,False,False,
SES-0000541,,2026-03-15 09:19:00,affiliate,mobile,False,False,
SES-0000542,CUST-00215,2025-08-24 00:13:00,affiliate,desktop,False,False,
SES-0000543,CUST-00327,2026-02-27 15:26:00,organic_search,desktop,True,True,ORD-002825
SES-0000544,CUST-01117,2026-02-24 11:50:00,paid_search,desktop,False,False,
SES-0000545,CUST-01334,2026-06-19 17:14:00,direct,mobile,False,False,
SES-0000546,CUST-00468,2025-12-13 12:23:00,social,desktop,True,True,ORD-007514
SES-0000547,CUST-01298,2025-05-03 19:37:00,paid_search,mobile,True,False,
SES-0000548,CUST-01680,2026-03-16 04:28:00,paid_search,mobile,False,False,
SES-0000549,CUST-01271,2025-12-18 20:19:00,organic_search,mobile,False,False,
SES-0000550,CUST-01052,2025-02-18 02:22:00,paid_search,mobile,False,False,
SES-0000551,CUST-00581,2026-03-31 03:41:00,social,desktop,False,False,
SES-0000552,CUST-00774,2026-03-23 20:24:00,social,mobile,False,False,
SES-0000553,CUST-00785,2026-06-20 05:16:00,social,mobile,True,False,
SES-0000554,CUST-00112,2026-05-22 00:27:00,organic_search,mobile,True,False,
SES-0000555,CUST-01920,2025-04-18 14:14:00,paid_search,mobile,True,False,
SES-0000556,CUST-00927,2025-02-06 03:16:00,paid_search,desktop,False,False,
SES-0000557,,2026-06-08 03:55:00,paid_search,mobile,False,False,
SES-0000558,CUST-00888,2025-10-09 03:29:00,organic_search,desktop,False,False,
SES-0000559,CUST-00452,2026-07-21 23:48:00,email,mobile,False,False,
SES-0000560,,2026-05-04 04:23:00,email,mobile,True,False,
SES-0000561,CUST-00271,2025-10-05 02:55:00,organic_search,desktop,True,True,ORD-002613
SES-0000562,CUST-01743,2025-12-19 15:12:00,paid_search,desktop,False,False,
SES-0000563,CUST-00276,2025-05-02 15:59:00,organic_search,desktop,False,False,
SES-0000564,CUST-00187,2025-05-07 15:52:00,social,desktop,False,False,
SES-0000565,CUST-01302,2025-07-20 12:28:00,email,mobile,False,False,
SES-0000566,CUST-00314,2025-04-23 10:06:00,direct,desktop,False,False,
SES-0000567,,2025-01-01 06:07:00,email,desktop,False,False,
SES-0000568,,2025-06-08 23:03:00,paid_search,mobile,False,False,
SES-0000569,,2025-02-25 20:13:00,social,desktop,False,False,
SES-0000570,CUST-01752,2025-12-04 21:10:00,email,desktop,False,False,
SES-0000571,CUST-00019,2025-10-07 20:07:00,organic_search,mobile,False,False,
SES-0000572,,2026-03-02 18:29:00,paid_search,mobile,False,False,
SES-0000573,,2026-07-05 03:31:00,direct,mobile,False,False,
SES-0000574,,2025-12-07 01:17:00,organic_search,mobile,False,False,
SES-0000575,CUST-00833,2025-01-22 10:39:00,organic_search,tablet,False,False,
SES-0000576,CUST-00802,2025-10-23 09:58:00,social,desktop,True,True,ORD-007042
SES-0000577,,2025-09-19 12:29:00,affiliate,tablet,False,False,
SES-0000578,,2025-08-04 05:59:00,social,mobile,True,False,
SES-0000579,CUST-00433,2025-07-17 19:33:00,affiliate,mobile,False,False,
SES-0000580,,2025-02-15 12:39:00,paid_search,tablet,False,False,
SES-0000581,CUST-00430,2025-07-02 17:19:00,direct,mobile,False,False,
SES-0000582,CUST-00587,2026-05-18 06:40:00,social,desktop,True,False,
SES-0000583,,2025-07-05 06:26:00,email,mobile,False,False,
SES-0000584,CUST-00385,2025-04-06 06:51:00,affiliate,desktop,False,False,
SES-0000585,CUST-00056,2025-01-04 04:18:00,paid_search,desktop,True,True,ORD-001364
SES-0000586,CUST-01800,2025-11-07 05:06:00,paid_search,mobile,False,False,
SES-0000587,CUST-01786,2025-11-12 10:44:00,affiliate,desktop,False,False,
SES-0000588,CUST-01224,2026-06-08 13:58:00,paid_search,mobile,False,False,
SES-0000589,CUST-00895,2025-03-07 18:32:00,social,mobile,False,False,
SES-0000590,,2025-03-03 12:39:00,organic_search,mobile,False,False,
SES-0000591,CUST-00261,2025-01-26 00:01:00,email,mobile,False,False,
SES-0000592,CUST-00594,2025-08-21 14:37:00,organic_search,desktop,True,False,
SES-0000593,,2025-09-06 00:54:00,direct,mobile,False,False,
SES-0000594,CUST-01961,2025-03-09 04:45:00,organic_search,tablet,False,False,
SES-0000595,,2026-05-09 09:43:00,direct,mobile,True,False,
SES-0000596,CUST-00896,2026-02-23 21:08:00,social,mobile,False,False,
SES-0000597,CUST-00900,2025-06-27 10:45:00,social,desktop,False,False,
SES-0000598,,2026-01-09 19:06:00,organic_search,desktop,False,False,
SES-0000599,CUST-01328,2025-11-05 16:28:00,organic_search,mobile,True,False,
SES-0000600,CUST-01439,2025-08-13 07:46:00,direct,mobile,True,True,ORD-006236
SES-0000601,CUST-00805,2026-05-26 17:30:00,direct,mobile,True,True,ORD-005487
SES-0000602,,2026-03-31 16:07:00,paid_search,mobile,False,False,
SES-0000603,,2025-07-15 21:33:00,direct,tablet,False,False,
SES-0000604,CUST-01506,2026-07-15 23:43:00,paid_search,mobile,False,False,
SES-0000605,CUST-00481,2025-10-11 18:00:00,affiliate,mobile,True,False,
SES-0000606,CUST-00483,2026-02-14 09:51:00,direct,mobile,False,False,
SES-0000607,CUST-01775,2025-05-07 07:31:00,affiliate,mobile,False,False,
SES-0000608,,2026-07-16 11:15:00,social,mobile,False,False,
SES-0000609,CUST-00782,2025-08-14 03:23:00,paid_search,desktop,True,True,ORD-007100
SES-0000610,CUST-00552,2025-09-11 00:35:00,social,mobile,True,True,ORD-001479
SES-0000611,,2025-02-17 20:18:00,email,mobile,False,False,
SES-0000612,,2025-07-18 21:28:00,direct,desktop,False,False,
SES-0000613,CUST-00997,2025-02-14 22:20:00,organic_search,tablet,True,False,
SES-0000614,,2025-04-25 13:46:00,social,mobile,False,False,
SES-0000615,,2025-07-18 18:36:00,social,mobile,False,False,
SES-0000616,CUST-00099,2026-02-22 20:37:00,paid_search,mobile,True,True,ORD-007596
SES-0000617,CUST-00446,2026-07-09 12:37:00,paid_search,mobile,False,False,
SES-0000618,CUST-00157,2026-07-08 06:46:00,social,desktop,False,False,
SES-0000619,,2026-01-18 02:51:00,paid_search,desktop,False,False,
SES-0000620,CUST-00659,2025-07-31 02:44:00,organic_search,mobile,False,False,
SES-0000621,CUST-01715,2025-05-01 03:48:00,social,mobile,False,False,
SES-0000622,CUST-00753,2025-07-21 18:38:00,social,mobile,True,False,
SES-0000623,CUST-01826,2025-05-10 10:22:00,organic_search,desktop,False,False,
SES-0000624,CUST-00859,2025-02-18 04:21:00,social,mobile,True,True,ORD-002557
SES-0000625,CUST-00057,2025-01-02 08:48:00,social,mobile,False,False,
SES-0000626,CUST-00070,2026-05-06 23:32:00,organic_search,mobile,False,False,
SES-0000627,,2025-04-24 22:40:00,direct,desktop,True,False,
SES-0000628,CUST-01686,2025-06-11 11:51:00,organic_search,desktop,True,False,
SES-0000629,,2025-12-29 13:21:00,email,mobile,False,False,
SES-0000630,CUST-01636,2025-01-26 03:50:00,organic_search,desktop,True,True,ORD-000776
