order_id,customer_id,order_date,order_status,sales_channel,currency,gross_merchandise_amount,discount_amount,subtotal_amount,shipping_amount,tax_amount,order_total_amount
ORD-000238,CUST-01238,2025-11-07,shipped,mobile_app,INR,8736.08,305.7,8430.380000000001,0,1517.47,9947.85
ORD-000239,CUST-01633,2026-06-02,completed,web,INR,36347.44,3103.94,33243.5,0,5983.83,39227.33
ORD-000240,CUST-01703,2026-04-11,completed,web,INR,4167.64,416.76,3750.88,0,675.16,4426.04
ORD-000241,CUST-01202,2026-03-23,completed,mobile_app,INR,4689.53,380.85,4308.68,0,775.56,5084.24
ORD-000242,CUST-01219,2026-03-07,completed,mobile_app,INR,16528.239999999998,1295.43,15232.81,0,2741.91,17974.72
ORD-000243,CUST-00487,2025-09-23,completed,web,INR,3733.9,662.21,3071.69,0,552.9,3624.59
ORD-000244,CUST-01921,2025-11-11,completed,web,INR,38772.78,0.0,38772.78,0,6979.1,45751.88
ORD-000245,CUST-01576,2025-04-12,shipped,web,INR,48433.59,6064.77,42368.82000000001,0,7626.39,49995.21
ORD-000246,CUST-01745,2025-08-11,cancelled,web,INR,19437.76,1943.77,17493.989999999998,0,3148.92,20642.91
ORD-000247,CUST-01968,2026-05-08,completed,mobile_app,INR,8107.77,256.9,7850.87,0,1413.16,9264.03
ORD-000248,CUST-00698,2026-07-05,completed,mobile_app,INR,22984.03,59.95,22924.08,0,4126.33,27050.41
ORD-000249,CUST-00288,2026-05-21,completed,mobile_app,INR,8762.67,0.0,8762.67,0,1577.28,10339.95
ORD-000250,CUST-01720,2026-07-01,completed,web,INR,23868.53,1452.92,22415.61,0,4034.81,26450.42
ORD-000251,CUST-00946,2026-07-31,cancelled,mobile_app,INR,6293.55,0.0,6293.55,0,1132.84,7426.39
ORD-000252,CUST-01917,2025-04-25,completed,mobile_app,INR,7661.16,383.06,7278.1,0,1310.06,8588.16
ORD-000253,CUST-01389,2026-07-17,cancelled,mobile_app,INR,2705.92,0.0,2705.92,0,487.07,3192.99
ORD-000254,CUST-00515,2026-07-17,pending,mobile_app,INR,22881.879999999997,799.65,22082.23,0,3974.8,26057.03
ORD-000255,CUST-00710,2026-05-21,completed,web,INR,13677.25,518.57,13158.68,0,2368.56,15527.24
ORD-000256,CUST-01221,2026-04-03,shipped,web,INR,3722.8999999999996,0.0,3722.8999999999996,0,670.12,4393.02
ORD-000257,CUST-00789,2025-07-20,completed,web,INR,9246.810000000001,770.37,8476.44,0,1525.76,10002.2
ORD-000258,CUST-00564,2025-11-21,completed,web,INR,16756.53,774.87,15981.66,0,2876.7,18858.36
ORD-000259,CUST-00420,2026-04-11,completed,web,INR,15224.569999999998,140.63,15083.939999999999,0,2715.11,17799.05
ORD-000260,CUST-01300,2025-03-13,completed,mobile_app,INR,9956.07,431.3,9524.77,0,1714.46,11239.23
ORD-000261,CUST-00071,2026-04-27,shipped,web,INR,21619.35,3143.69,18475.66,0,3325.62,21801.28
ORD-000262,CUST-00188,2026-01-13,completed,web,INR,7346.83,61.3,7285.53,0,1311.4,8596.93
ORD-000263,CUST-00086,2026-03-02,completed,web,INR,29228.129999999997,2484.26,26743.870000000003,0,4813.9,31557.77
ORD-000264,CUST-01469,2026-06-19,completed,mobile_app,INR,298.8,29.88,268.92,99,48.41,416.33
ORD-000265,CUST-00059,2026-01-01,completed,mobile_app,INR,17055.059999999998,2369.94,14685.12,0,2643.32,17328.44
ORD-000266,CUST-00840,2026-06-06,shipped,web,INR,21928.0,411.14,21516.86,0,3873.03,25389.89
ORD-000267,CUST-00243,2026-07-03,completed,mobile_app,INR,2784.08,235.78000000000003,2548.3,0,458.69,3006.99
ORD-000268,CUST-01175,2025-10-24,completed,mobile_app,INR,6575.389999999999,233.62,6341.77,0,1141.52,7483.29
ORD-000269,CUST-00069,2025-04-15,completed,mobile_app,INR,11513.25,1885.8899999999999,9627.36,0,1732.92,11360.28
ORD-000270,CUST-00052,2025-03-09,cancelled,mobile_app,INR,2296.25,0.0,2296.25,0,413.32,2709.57
ORD-000271,CUST-00823,2025-12-09,shipped,web,INR,14915.98,0.0,14915.98,0,2684.88,17600.86
ORD-000272,CUST-01391,2026-06-22,completed,mobile_app,INR,14205.2,0.0,14205.2,0,2556.94,16762.14
ORD-000273,CUST-00220,2026-05-05,completed,web,INR,7117.78,500.42999999999995,6617.35,0,1191.12,7808.47
ORD-000274,CUST-00992,2025-07-18,completed,mobile_app,INR,41762.1,768.5699999999999,40993.53,0,7378.84,48372.37
ORD-000275,CUST-01621,2025-08-05,shipped,web,INR,2176.69,326.5,1850.19,99,333.03,2282.22
ORD-000276,CUST-01251,2025-05-01,completed,web,INR,6176.54,0.0,6176.54,0,1111.78,7288.32
ORD-000277,CUST-01501,2025-07-07,completed,mobile_app,INR,30467.65,1087.19,29380.46,0,5288.48,34668.94
ORD-000278,CUST-00632,2025-06-22,returned,mobile_app,INR,21819.5,1361.81,20457.690000000002,0,3682.38,24140.07
ORD-000279,CUST-01885,2026-03-25,completed,mobile_app,INR,20943.11,2031.86,18911.25,0,3404.02,22315.27
ORD-000280,CUST-00292,2026-04-22,completed,mobile_app,INR,11465.41,1293.52,10171.89,0,1830.94,12002.83
ORD-000281,CUST-01211,2025-11-27,completed,mobile_app,INR,30271.1,2865.1,27406.0,0,4933.08,32339.08
ORD-000282,CUST-00871,2026-02-28,completed,web,INR,1550.2,0.0,1550.2,99,279.04,1928.24
ORD-000283,CUST-00064,2026-07-26,returned,mobile_app,INR,22336.86,1300.61,21036.25,0,3786.52,24822.77
ORD-000284,CUST-01888,2025-01-28,pending,web,INR,26608.29,3112.51,23495.78,0,4229.24,27725.02
ORD-000285,CUST-01405,2026-05-08,completed,web,INR,12455.94,622.8,11833.14,0,2129.97,13963.11
ORD-000286,CUST-00456,2025-08-23,returned,web,INR,20094.52,0.0,20094.52,0,3617.01,23711.53
ORD-000287,CUST-00105,2026-06-01,completed,web,INR,20347.57,3478.8599999999997,16868.71,0,3036.37,19905.08
ORD-000288,CUST-01352,2026-03-10,completed,mobile_app,INR,33473.86,5970.68,27503.18,0,4950.57,32453.75
ORD-000289,CUST-01091,2026-05-20,shipped,mobile_app,INR,5075.35,925.27,4150.08,0,747.01,4897.09
ORD-000290,CUST-00100,2025-08-22,completed,web,INR,6758.91,0.0,6758.91,0,1216.6,7975.51
ORD-000291,CUST-01973,2026-04-20,completed,mobile_app,INR,30999.37,2128.82,28870.55,0,5196.7,34067.25
ORD-000292,CUST-01437,2025-02-21,completed,web,INR,2874.33,143.72,2730.61,0,491.51,3222.12
ORD-000293,CUST-00926,2026-07-03,completed,mobile_app,INR,2261.57,0.0,2261.57,0,407.08,2668.65
ORD-000294,CUST-00477,2026-07-26,pending,web,INR,2477.04,0.0,2477.04,0,445.87,2922.91
ORD-000295,CUST-00543,2025-04-02,completed,web,INR,2818.06,0.0,2818.06,0,507.25,3325.31
ORD-000296,CUST-00904,2026-04-29,completed,mobile_app,INR,6609.82,262.87,6346.95,0,1142.45,7489.4
ORD-000297,CUST-00115,2026-03-14,returned,web,INR,18359.05,1182.61,17176.44,0,3091.76,20268.2
ORD-000298,CUST-00736,2026-03-02,completed,web,INR,22669.68,1963.09,20706.59,0,3727.19,24433.78
ORD-000299,CUST-00435,2025-10-13,completed,web,INR,22934.37,127.77,22806.6,0,4105.19,26911.79
ORD-000300,CUST-00226,2025-05-24,completed,web,INR,6855.12,1028.27,5826.85,0,1048.83,6875.68
ORD-000301,CUST-00252,2025-07-01,completed,web,INR,3148.65,314.87,2833.78,0,510.08,3343.86
ORD-000302,CUST-00692,2026-06-11,completed,web,INR,10029.26,785.79,9243.47,0,1663.82,10907.29
ORD-000303,CUST-00766,2026-03-21,completed,web,INR,19291.3,2160.43,17130.87,0,3083.56,20214.43
ORD-000304,CUST-00701,2026-04-22,completed,mobile_app,INR,17601.71,1077.85,16523.86,0,2974.29,19498.15
ORD-000305,CUST-01380,2025-12-02,completed,web,INR,22558.17,2364.4500000000003,20193.72,0,3634.87,23828.59
ORD-000306,CUST-01045,2026-02-16,returned,web,INR,12533.34,1908.71,10624.630000000001,0,1912.43,12537.06
ORD-000307,CUST-00386,2025-05-13,returned,mobile_app,INR,11229.91,517.39,10712.519999999999,0,1928.25,12640.77
ORD-000308,CUST-01945,2026-01-15,completed,mobile_app,INR,16253.27,692.58,15560.689999999999,0,2800.92,18361.61
ORD-000309,CUST-01461,2026-03-12,pending,mobile_app,INR,3766.4,753.28,3013.12,0,542.36,3555.48
ORD-000310,CUST-00941,2026-07-05,cancelled,mobile_app,INR,22969.82,845.3,22124.52,0,3982.41,26106.93
ORD-000311,CUST-00099,2026-01-10,returned,mobile_app,INR,18918.75,1357.09,17561.66,0,3161.1,20722.76
ORD-000312,CUST-01829,2026-05-25,shipped,mobile_app,INR,2450.94,271.15999999999997,2179.78,0,392.36,2572.14
ORD-000313,CUST-01490,2025-11-28,completed,mobile_app,INR,25653.51,5130.71,20522.8,0,3694.1,24216.9
ORD-000314,CUST-00924,2025-08-28,completed,web,INR,12188.89,1020.91,11167.98,0,2010.24,13178.22
ORD-000315,CUST-00324,2026-06-18,returned,web,INR,9403.19,0.0,9403.19,0,1692.57,11095.76
ORD-000316,CUST-00216,2025-09-12,completed,web,INR,7202.28,0.0,7202.28,0,1296.41,8498.69
ORD-000317,CUST-00580,2025-10-04,returned,web,INR,18913.93,1881.58,17032.35,0,3065.82,20098.17
ORD-000318,CUST-00461,2026-07-02,shipped,web,INR,6052.38,21.33,6031.05,0,1085.59,7116.64
ORD-000319,CUST-00419,2026-02-10,completed,web,INR,16427.97,3285.59,13142.38,0,2365.63,15508.01
ORD-000320,CUST-00816,2026-03-05,completed,mobile_app,INR,25646.59,1648.96,23997.63,0,4319.57,28317.2
ORD-000321,CUST-00094,2025-02-03,pending,web,INR,28696.55,2254.2200000000003,26442.33,0,4759.62,31201.95
ORD-000322,CUST-00651,2025-04-16,completed,mobile_app,INR,2854.62,285.46,2569.16,0,462.45,3031.61
ORD-000323,CUST-01743,2026-02-23,shipped,mobile_app,INR,18465.72,1137.2,17328.52,0,3119.13,20447.65
ORD-000324,CUST-01732,2026-05-20,pending,mobile_app,INR,6485.88,0.0,6485.88,0,1167.46,7653.34
ORD-000325,CUST-00017,2025-10-22,completed,web,INR,6338.28,0.0,6338.28,0,1140.89,7479.17
ORD-000326,CUST-01358,2026-04-23,completed,mobile_app,INR,11726.07,183.23,11542.84,0,2077.71,13620.55
ORD-000327,CUST-01983,2025-03-18,completed,mobile_app,INR,25703.170000000002,3130.6000000000004,22572.57,0,4063.06,26635.63
ORD-000328,CUST-01157,2025-03-30,cancelled,web,INR,6726.150000000001,74.5,6651.650000000001,0,1197.3,7848.95
ORD-000329,CUST-00781,2026-04-17,completed,web,INR,3222.36,161.12,3061.24,0,551.02,3612.26
ORD-000330,CUST-00983,2025-09-29,completed,web,INR,17206.9,375.46,16831.440000000002,0,3029.66,19861.1
ORD-000331,CUST-00427,2026-04-06,completed,mobile_app,INR,1160.76,232.15,928.61,79,167.15,1174.76
ORD-000332,CUST-00795,2026-01-14,completed,mobile_app,INR,6939.4400000000005,493.1,6446.34,0,1160.34,7606.68
ORD-000333,CUST-01874,2026-07-17,completed,web,INR,33942.8,234.48,33708.32,0,6067.5,39775.82
ORD-000334,CUST-01225,2025-05-09,completed,mobile_app,INR,25675.22,614.12,25061.1,0,4511.0,29572.1
ORD-000335,CUST-00862,2026-06-29,cancelled,web,INR,56224.92,3178.54,53046.380000000005,0,9548.35,62594.73
ORD-000336,CUST-00250,2025-06-24,completed,mobile_app,INR,4929.36,0.0,4929.36,0,887.28,5816.64
ORD-000337,CUST-01813,2025-10-21,cancelled,mobile_app,INR,5532.860000000001,32.83,5500.030000000001,0,990.01,6490.04
ORD-000338,CUST-00326,2025-09-27,returned,web,INR,4351.34,435.13,3916.21,0,704.92,4621.13
ORD-000339,CUST-01444,2026-02-20,completed,mobile_app,INR,22641.28,1438.58,21202.7,0,3816.49,25019.19
ORD-000340,CUST-00607,2025-05-12,completed,mobile_app,INR,17768.05,936.84,16831.21,0,3029.62,19860.83
ORD-000341,CUST-00558,2026-07-06,completed,web,INR,11099.619999999999,1008.4100000000001,10091.21,0,1816.42,11907.63
ORD-000342,CUST-00343,2026-07-29,completed,mobile_app,INR,5837.91,291.9,5546.01,0,998.28,6544.29
ORD-000343,CUST-00751,2026-06-27,completed,web,INR,23265.359999999997,387.44,22877.92,0,4118.03,26995.95
ORD-000344,CUST-01355,2025-04-05,completed,web,INR,32573.07,1781.04,30792.03,0,5542.57,36334.6
ORD-000345,CUST-00834,2025-06-16,completed,web,INR,36998.83,214.81,36784.020000000004,0,6621.12,43405.14
ORD-000346,CUST-00050,2026-06-30,completed,web,INR,11698.23,633.9,11064.330000000002,0,1991.58,13055.91
ORD-000347,CUST-00529,2026-05-24,completed,web,INR,2839.92,283.99,2555.93,0,460.07,3016.0
ORD-000348,CUST-00321,2025-09-29,shipped,web,INR,5289.92,174.74,5115.18,0,920.73,6035.91
ORD-000349,CUST-00804,2026-06-26,completed,mobile_app,INR,5407.44,540.74,4866.7,0,876.01,5742.71
ORD-000350,CUST-01806,2025-03-16,completed,web,INR,6574.36,328.72,6245.64,0,1124.22,7369.86
ORD-000351,CUST-01926,2025-01-25,completed,mobile_app,INR,5903.76,0.0,5903.76,0,1062.68,6966.44
ORD-000352,CUST-01996,2025-03-10,completed,web,INR,2119.12,0.0,2119.12,0,381.44,2500.56
ORD-000353,CUST-00226,2025-02-02,completed,web,INR,12775.93,1146.8600000000001,11629.07,0,2093.23,13722.3
ORD-000354,CUST-00976,2025-10-16,completed,mobile_app,INR,13503.900000000001,824.87,12679.03,0,2282.23,14961.26
ORD-000355,CUST-00092,2026-07-20,completed,web,INR,17254.59,490.27,16764.32,0,3017.58,19781.9
ORD-000356,CUST-00991,2025-07-23,completed,web,INR,20557.760000000002,0.0,20557.760000000002,0,3700.4,24258.16
ORD-000357,CUST-01154,2026-05-29,pending,mobile_app,INR,3933.54,0.0,3933.54,0,708.04,4641.58
ORD-000358,CUST-01547,2025-12-18,completed,web,INR,8399.2,419.96,7979.24,0,1436.26,9415.5
ORD-000359,CUST-00673,2026-07-25,completed,web,INR,10548.83,1684.82,8864.01,0,1595.52,10459.53
ORD-000360,CUST-00073,2026-07-11,completed,web,INR,1868.14,0.0,1868.14,99,336.27,2303.41
ORD-000361,CUST-00909,2026-01-10,returned,web,INR,2170.16,108.51,2061.65,0,371.1,2432.75
ORD-000362,CUST-00855,2025-09-25,returned,mobile_app,INR,26805.46,811.01,25994.45,0,4679.0,30673.45
ORD-000363,CUST-01249,2025-04-03,completed,web,INR,1609.16,160.92,1448.24,49,260.68,1757.92
ORD-000364,CUST-00200,2026-07-29,completed,web,INR,12396.6,1876.46,10520.140000000001,0,1893.63,12413.77
ORD-000365,CUST-01227,2025-01-01,completed,web,INR,2288.24,120.62,2167.62,0,390.17,2557.79
ORD-000366,CUST-00802,2025-04-05,cancelled,web,INR,3598.87,0.0,3598.87,0,647.8,4246.67
ORD-000367,CUST-01479,2026-01-27,completed,mobile_app,INR,20900.15,763.66,20136.489999999998,0,3624.57,23761.06
ORD-000368,CUST-01968,2025-06-17,returned,mobile_app,INR,12420.19,1036.8200000000002,11383.369999999999,0,2049.01,13432.38
ORD-000369,CUST-00456,2025-07-22,completed,mobile_app,INR,28457.65,2182.4700000000003,26275.18,0,4729.53,31004.71
ORD-000370,CUST-01508,2026-01-15,completed,web,INR,62779.03,8828.51,53950.520000000004,0,9711.09,63661.61
ORD-000371,CUST-00256,2025-01-16,completed,mobile_app,INR,3711.7,556.75,3154.95,0,567.89,3722.84
ORD-000372,CUST-01971,2026-04-04,completed,mobile_app,INR,17840.04,309.53,17530.51,0,3155.49,20686.0
ORD-000373,CUST-00962,2026-01-14,completed,web,INR,9670.279999999999,0.0,9670.279999999999,0,1740.65,11410.93
ORD-000374,CUST-01493,2025-04-17,shipped,web,INR,15940.78,236.33,15704.45,0,2826.8,18531.25
ORD-000375,CUST-01556,2026-03-15,completed,web,INR,33910.86,3852.17,30058.69,0,5410.56,35469.25
ORD-000376,CUST-01217,2025-06-06,completed,web,INR,5984.52,1196.9,4787.62,0,861.77,5649.39
ORD-000377,CUST-00769,2025-12-20,shipped,web,INR,7062.0,956.15,6105.85,0,1099.05,7204.9
ORD-000378,CUST-01509,2026-04-03,returned,web,INR,20011.559999999998,157.89,19853.67,0,3573.66,23427.33
ORD-000379,CUST-00953,2026-04-25,cancelled,mobile_app,INR,3333.88,0.0,3333.88,0,600.1,3933.98
ORD-000380,CUST-01319,2026-03-25,shipped,web,INR,15147.45,757.37,14390.08,0,2590.21,16980.29
ORD-000381,CUST-01227,2026-04-04,completed,web,INR,5068.379999999999,402.1,4666.28,0,839.93,5506.21
ORD-000382,CUST-00929,2025-07-03,returned,mobile_app,INR,16724.13,0.0,16724.13,0,3010.34,19734.47
ORD-000383,CUST-00235,2025-07-31,completed,web,INR,3037.42,0.0,3037.42,0,546.74,3584.16
ORD-000384,CUST-00586,2026-07-30,returned,web,INR,8345.37,1600.78,6744.59,0,1214.03,7958.62
ORD-000385,CUST-01876,2026-02-25,cancelled,web,INR,358.47,53.77,304.7,49,54.85,408.55
ORD-000386,CUST-01041,2025-12-17,completed,mobile_app,INR,7441.2699999999995,788.6,6652.67,0,1197.48,7850.15
ORD-000387,CUST-01273,2026-05-29,completed,web,INR,9672.05,172.63,9499.42,0,1709.9,11209.32
ORD-000388,CUST-00517,2026-05-20,shipped,web,INR,14260.53,214.1,14046.43,0,2528.36,16574.79
ORD-000389,CUST-01412,2026-03-15,shipped,mobile_app,INR,40869.130000000005,2253.05,38616.08,0,6950.89,45566.97
ORD-000390,CUST-00974,2025-09-24,completed,mobile_app,INR,21604.629999999997,1546.34,20058.29,0,3610.49,23668.78
ORD-000391,CUST-00438,2026-07-18,pending,mobile_app,INR,15969.699999999999,637.23,15332.47,0,2759.84,18092.31
ORD-000392,CUST-00293,2026-07-10,completed,mobile_app,INR,15291.490000000002,183.82,15107.670000000002,0,2719.38,17827.05
ORD-000393,CUST-00791,2026-07-26,completed,mobile_app,INR,871.44,0.0,871.44,79,156.86,1107.3
ORD-000394,CUST-01131,2026-05-20,completed,web,INR,18359.82,2570.03,15789.79,0,2842.16,18631.95
ORD-000395,CUST-00561,2025-12-12,completed,web,INR,4825.74,241.29,4584.45,0,825.2,5409.65
ORD-000396,CUST-00491,2026-07-21,completed,web,INR,1937.51,0.0,1937.51,79,348.75,2365.26
ORD-000397,CUST-00540,2025-09-16,returned,web,INR,10890.369999999999,872.24,10018.130000000001,0,1803.26,11821.39
ORD-000398,CUST-00588,2025-01-06,completed,web,INR,4984.5,249.23,4735.27,0,852.35,5587.62
ORD-000399,CUST-01479,2025-06-27,cancelled,web,INR,8742.92,1375.49,7367.43,0,1326.14,8693.57
ORD-000400,CUST-00999,2026-07-10,cancelled,web,INR,9356.18,0.0,9356.18,0,1684.11,11040.29
ORD-000401,CUST-00939,2026-07-20,completed,web,INR,3285.02,392.45,2892.5699999999997,0,520.66,3413.23
ORD-000402,CUST-00326,2026-04-23,cancelled,web,INR,27519.440000000002,2272.34,25247.1,0,4544.48,29791.58
ORD-000403,CUST-01090,2025-03-26,shipped,mobile_app,INR,13745.17,536.62,13208.55,0,2377.54,15586.09
ORD-000404,CUST-01925,2025-01-01,completed,web,INR,5163.53,465.78,4697.75,0,845.59,5543.34
ORD-000405,CUST-01492,2025-12-17,completed,mobile_app,INR,19927.35,875.26,19052.09,0,3429.38,22481.47
ORD-000406,CUST-00894,2026-07-23,completed,web,INR,41617.64,1729.6100000000001,39888.03,0,7179.85,47067.88
ORD-000407,CUST-00614,2026-03-01,completed,web,INR,14173.65,2126.05,12047.6,0,2168.57,14216.17
ORD-000408,CUST-00705,2025-05-30,completed,mobile_app,INR,14928.77,2985.75,11943.02,0,2149.74,14092.76
ORD-000409,CUST-00054,2026-04-28,completed,mobile_app,INR,17480.27,989.3399999999999,16490.93,0,2968.37,19459.3
ORD-000410,CUST-00059,2026-03-11,returned,mobile_app,INR,4983.25,347.92,4635.33,0,834.36,5469.69
ORD-000411,CUST-01553,2025-10-12,shipped,mobile_app,INR,17309.13,0.0,17309.13,0,3115.64,20424.77
ORD-000412,CUST-01687,2025-09-22,shipped,web,INR,2982.3,298.23,2684.07,0,483.13,3167.2
ORD-000413,CUST-01938,2026-07-08,pending,mobile_app,INR,39292.36,1165.13,38127.23,0,6862.9,44990.13
ORD-000414,CUST-01252,2025-08-28,completed,mobile_app,INR,14369.84,133.37,14236.47,0,2562.56,16799.03
ORD-000415,CUST-01859,2026-01-15,completed,mobile_app,INR,7420.89,742.09,6678.8,0,1202.18,7880.98
ORD-000416,CUST-00833,2026-06-06,shipped,mobile_app,INR,9963.84,0.0,9963.84,0,1793.49,11757.33
ORD-000417,CUST-00509,2025-01-11,completed,mobile_app,INR,692.62,69.26,623.36,79,112.2,814.56
ORD-000418,CUST-00492,2026-06-04,completed,web,INR,8083.49,653.99,7429.5,0,1337.31,8766.81
ORD-000419,CUST-00474,2026-03-07,cancelled,web,INR,9124.7,576.04,8548.66,0,1538.76,10087.42
ORD-000420,CUST-01491,2026-06-06,completed,web,INR,24824.04,2236.81,22587.230000000003,0,4065.7,26652.93
ORD-000421,CUST-00020,2025-04-01,completed,mobile_app,INR,22347.75,589.36,21758.39,0,3916.51,25674.9
ORD-000422,CUST-01891,2026-02-24,completed,web,INR,60374.12,6954.99,53419.13,0,9615.44,63034.57
ORD-000423,CUST-01550,2026-04-09,completed,mobile_app,INR,21633.340000000004,957.01,20676.33,0,3721.74,24398.07
ORD-000424,CUST-00762,2025-10-31,completed,web,INR,26055.04,750.73,25304.309999999998,0,4554.78,29859.09
ORD-000425,CUST-01404,2026-03-07,completed,web,INR,5613.4,0.0,5613.4,0,1010.41,6623.81
ORD-000426,CUST-00270,2026-01-17,returned,web,INR,1745.26,0.0,1745.26,49,314.15,2108.41
ORD-000427,CUST-00863,2026-01-15,returned,web,INR,977.1,97.71,879.39,79,158.29,1116.68
ORD-000428,CUST-00219,2025-09-17,completed,mobile_app,INR,22516.269999999997,165.62,22350.649999999998,0,4023.12,26373.77
ORD-000429,CUST-00225,2025-12-27,completed,web,INR,25038.54,2503.85,22534.69,0,4056.24,26590.93
ORD-000430,CUST-00013,2026-06-19,completed,web,INR,17033.760000000002,330.04,16703.72,0,3006.67,19710.39
ORD-000431,CUST-01592,2025-05-05,completed,web,INR,8700.220000000001,179.43,8520.79,0,1533.74,10054.53
ORD-000432,CUST-01488,2025-04-19,completed,web,INR,29180.78,0.0,29180.78,0,5252.54,34433.32
ORD-000433,CUST-01786,2026-05-27,completed,web,INR,11731.61,1759.74,9971.87,0,1794.94,11766.81
ORD-000434,CUST-01963,2026-06-25,completed,web,INR,31489.210000000003,2899.2400000000002,28589.97,0,5146.19,33736.16
ORD-000435,CUST-01930,2026-07-14,completed,mobile_app,INR,4915.44,0.0,4915.44,0,884.78,5800.22
ORD-000436,CUST-01986,2026-05-11,completed,mobile_app,INR,42222.08,873.23,41348.850000000006,0,7442.79,48791.64
ORD-000437,CUST-00032,2025-07-28,cancelled,mobile_app,INR,14449.060000000001,2030.3899999999999,12418.67,0,2235.36,14654.03
ORD-000438,CUST-01569,2026-06-28,completed,web,INR,5722.36,736.53,4985.83,0,897.45,5883.28
ORD-000439,CUST-01447,2026-07-08,completed,web,INR,20682.81,2005.16,18677.65,0,3361.98,22039.63
ORD-000440,CUST-00325,2026-07-20,completed,web,INR,4111.67,153.21,3958.4600000000005,0,712.52,4670.98
ORD-000441,CUST-00274,2026-07-18,returned,web,INR,25281.65,1062.15,24219.5,0,4359.51,28579.01
ORD-000442,CUST-01956,2025-11-22,completed,web,INR,17435.53,1565.01,15870.519999999999,0,2856.69,18727.21
ORD-000443,CUST-01766,2026-07-24,completed,web,INR,10685.24,0.0,10685.24,0,1923.34,12608.58
ORD-000444,CUST-00656,2026-03-07,completed,web,INR,51673.47,3065.08,48608.39,0,8749.51,57357.9
ORD-000445,CUST-00150,2025-08-11,shipped,web,INR,11055.16,504.18,10550.98,0,1899.18,12450.16
ORD-000446,CUST-00668,2026-06-16,cancelled,web,INR,29619.899999999998,3272.39,26347.51,0,4742.55,31090.06
ORD-000447,CUST-00011,2025-08-21,completed,mobile_app,INR,16030.21,1190.91,14839.3,0,2671.07,17510.37
ORD-000448,CUST-01375,2026-05-08,completed,mobile_app,INR,26430.6,808.51,25622.09,0,4611.98,30234.07
ORD-000449,CUST-00761,2026-04-23,completed,web,INR,5490.389999999999,0.0,5490.389999999999,0,988.27,6478.66
ORD-000450,CUST-00099,2026-03-10,completed,web,INR,9050.51,360.02,8690.49,0,1564.29,10254.78
ORD-000451,CUST-01960,2025-02-01,completed,web,INR,24726.260000000002,1902.75,22823.51,0,4108.23,26931.74
